	T0	T0	T2	T2	T2_CIS	T2_CIS	T3	T3	T3_CIS	T3_CIS
	Rep1	Rep2	Rep1	Rep2	Rep1	Rep2	Rep1	Rep2	Rep1	Rep2
id										
RBFOX2_-_36425178.23-P1	3130	4252	3221	5478	3012	5347	2841	4295	1516	4770
RBL1_+_35724028.23-P1P2	3976	3538	8297	4571	7950	309	9580	8543	11765	195
RBL1_+_35724032.23-P1P2	3649	3750	3190	46579	513	33165	1680	49964	236	47940
RBL1_+_35724067.23-P1P2	1981	2280	401	3260	4954	511	22	3921	3292	42
RBL1_-_35724017.23-P1P2	2005	2060	2538	2531	9856	235	2361	1104	8474	62
RBL1_-_35724146.23-P1P2	3173	4018	3463	3264	1542	21067	5100	2188	791	11898
RBL2_+_53468227.23-P1	2111	2253	4410	1749	2184	13396	4924	2114	3214	8798
RBL2_+_53468273.23-P1	4007	5051	4212	8573	7875	12592	6470	6249	5432	8004
RBL2_+_53468276.23-P1	5595	6098	8197	1076	5091	9331	4895	216	2984	7122
RBL2_+_53468312.23-P1	4869	5633	2327	13271	608	811	1213	10825	137	212
RBL2_+_53469360.23-P2	7851	9370	9726	7712	22490	12716	8118	5474	28266	8036
RBL2_+_53469418.23-P2	6077	7445	10718	12011	6682	81416	14820	13346	5013	135248
RBL2_-_53468330.23-P1	7203	7189	12015	5809	3366	34081	12628	3617	2226	62894
RBL2_-_53469348.23-P2	5295	6809	6476	8947	9891	5657	4271	7494	8215	4888
RBL2_-_53469430.23-P2	4964	4293	6209	1824	2622	3264	6501	997	1719	3329
RBL2_-_53469526.23-P2	3103	3127	6881	4202	4823	1673	5598	4506	5012	369
RBM10_+_47004558.23-P1P2	2505	3216	7570	4034	412	22	9888	5195	1192	15
RBM10_-_47004141.23-P1P2	4098	4537	1836	6546	448	2869	781	7437	175	1621
RBM10_-_47004475.23-P1P2	7405	8870	9939	12722	4898	4830	9101	13704	3999	2873
RBM10_-_47004520.23-P1P2	4137	4716	6129	3806	5929	179	7340	4474	4390	100
RBM10_-_47004525.23-P1P2	3303	3047	1276	2839	219	94	511	3570	17	29
RBM12B_+_94753281.23-P1P2	3621	4336	6019	1498	2950	2912	5256	525	1994	581
RBM12B_+_94753285.23-P1P2	4808	4472	13662	13556	11511	1150	15315	34051	6995	1307
RBM12B_+_94753392.23-P1P2	4165	4710	5904	1223	9802	7123	4316	399	7029	13075
RBM12B_-_94753345.23-P1P2	1511	2472	323	4851	1195	33	51	703	651	6
RBM12B_-_94753475.23-P1P2	7736	8989	6537	9795	9416	1638	6535	7767	6935	629
RBM12_+_34252994.23-P1P2	4653	4631	3849	2097	2289	6181	1166	333	660	5504
RBM12_-_34252888.23-P1P2	3561	4634	1379	6849	830	3944	1135	5671	336	3692
RBM12_-_34252916.23-P1P2	1574	2004	3320	3182	2036	37	998	2023	1314	16
RBM12_-_34253004.23-P1P2	6003	6410	3100	5359	2246	3997	2186	2976	2718	1881
RBM12_-_34253025.23-P1P2	4020	4795	9197	3545	9635	4376	11382	687	21353	2312
RBM14_+_66383898.23-P1P2	8815	9866	4025	4685	658	302	2442	5533	380	39
RBM14_+_66383944.23-P1P2	7437	8507	2796	10148	3031	15247	648	3722	1866	4730
RBM14_+_66383990.23-P1P2	9952	10651	14668	8365	2463	3172	16646	6638	951	1027
RBM14_-_66383984.23-P1P2	4265	5170	3233	15094	1937	4765	3609	27449	1008	4474
RBM14_-_66384109.23-P1P2	5703	5796	3802	3543	4912	2192	2801	3942	9662	1315
RBM15B_+_51428549.23-P1	2554	2928	1278	4582	1767	994	1059	6744	1359	269
RBM15B_+_51428626.23-P1	4713	5713	4301	5849	3950	4389	2262	5772	1081	3351
RBM15B_+_51429814.23-P2	3332	4182	4155	1063	2082	1129	6469	80	1324	337
RBM15B_-_51428343.23-P1	6886	7990	8904	24341	9179	33689	10780	28714	4089	19311
RBM15B_-_51428562.23-P1	6451	7051	5170	16494	1699	16318	4829	27746	393	18480
RBM15B_-_51428577.23-P1	4780	5203	2675	8360	5117	24629	2446	9661	2380	24455
RBM15B_-_51429854.23-P2	1748	2034	3381	652	1113	2081	2213	114	802	1251
RBM15B_-_51429880.23-P2	3106	3364	956	2131	1843	6967	454	793	676	5207
RBM15B_-_51430006.23-P2	7411	8629	12174	12599	14557	10038	10768	11611	21932	11237
RBM15B_-_51430025.23-P2	4417	4972	3931	2255	5247	1462	1732	400	9184	607
RBM17_-_6130851.23-P1P2	2730	2914	1123	3520	3829	6149	444	2148	13016	5605
RBM17_-_6130868.23-P1P2	3459	3926	1681	16980	1229	31826	905	22067	336	32357
RBM17_-_6130872.23-P1P2	4650	5379	4813	6878	15174	769	4635	8299	21574	388
RBM17_-_6130887.23-P1P2	4765	4805	3441	5389	1534	5045	1536	2480	593	10775
RBM17_-_6130899.23-P1P2	6771	7253	12841	8740	11933	2306	7847	3974	16596	926
RBM18_+_125027225.23-P1P2	4125	4159	3376	1142	2696	933	1083	158	3570	125
RBM18_+_125027313.23-P1P2	4220	5027	4600	1721	3371	2082	5367	422	4311	69
RBM18_+_125027343.23-P1P2	1986	1833	926	2022	784	1940	1316	907	188	1064
RBM18_-_125027235.23-P1P2	4092	4457	7128	2273	1330	9439	5377	1214	1053	7002
RBM18_-_125027259.23-P1P2	4761	5132	1829	2672	25157	1503	377	870	27278	370
RBM19_+_114404215.23-P1P2	3909	3980	4753	9078	1715	7415	2477	11556	1131	10910
RBM19_-_114404146.23-P1P2	5340	5759	22191	13701	68710	4923	49988	21238	300214	2382
RBM19_-_114404229.23-P1P2	1413	1569	1511	630	220	628	1536	57	21	331
RBM19_-_114404296.23-P1P2	2158	2913	1991	425	1613	1480	1540	41	447	722
RBM19_-_114404305.23-P1P2	3902	4622	6381	1514	13511	10229	10341	1025	19818	5528
RBM22_+_150080614.23-P1P2	4477	5096	7298	17047	3921	51779	13928	21862	2207	95591
RBM22_+_150080680.23-P1P2	4293	5234	3157	4327	420	1081	3926	2540	32	761
RBM22_+_150080735.23-P1P2	4947	5276	3069	14182	2004	11588	1879	21799	1255	9503
RBM22_+_150080760.23-P1P2	3722	4763	1554	10364	2362	24199	454	11618	1198	27203
RBM22_-_150080621.23-P1P2	4993	5314	3093	9235	3330	7697	1717	8614	3848	6958
RBM23_+_23388372.23-P1P2	3228	3754	3788	19588	2180	44445	2617	20160	1392	58232
RBM23_+_23388513.23-P1P2	2010	2565	795	2302	110	150	491	1645	16	41
RBM23_+_23388580.23-P1P2	3433	3763	6051	10107	3195	14282	6422	9779	1482	14305
RBM23_-_23388484.23-P1P2	2598	3034	1531	1118	747	1052	1531	293	852	1572
RBM23_-_23388641.23-P1P2	3389	4624	2276	4297	4169	3081	1547	2406	2322	1829
RBM26_+_79980353.23-P1P2	7783	10033	12144	9452	10550	13952	27012	9179	16664	8981
RBM26_-_79980437.23-P1P2	3956	4423	1640	908	1621	450	1346	215	583	133
RBM26_-_79980441.23-P1P2	3942	3447	8822	3140	2664	5981	6246	1471	1964	5378
RBM26_-_79980444.23-P1P2	3186	3747	2745	1843	1336	8345	3480	1568	711	6762
RBM26_-_79980456.23-P1P2	3165	2749	3489	1046	2942	2978	3092	164	937	2083
RBM27_+_145582988.23-P1P2	2427	3050	1701	4390	1174	3822	722	2919	236	1673
RBM27_+_145582992.23-P1P2	2532	3053	4242	3200	11464	59	8875	2051	22417	30
RBM27_+_145583007.23-P1P2	3009	3701	7806	2829	4243	1433	7679	821	2499	724
RBM27_+_145583010.23-P1P2	4272	5525	6466	5066	3674	2531	10158	6136	4084	1630
RBM27_+_145583030.23-P1P2	1925	2001	2356	1492	2890	536	2224	624	1438	65
RBM28_+_127983970.23-P1P2	5443	6890	4421	7962	9821	53544	2309	5473	5996	87914
RBM28_+_127984072.23-P1P2	4111	5414	4190	4290	3696	3339	1976	4551	1392	2819
RBM28_+_127984079.23-P1P2	3436	3951	4666	4521	2650	2324	6893	3285	1900	1763
RBM28_-_127984059.23-P1P2	1209	1407	657	1220	8	5154	112	945	6	3267
RBM28_-_127984066.23-P1P2	3260	3274	1417	752	1341	619	712	136	711	70
RBM38_+_55966263.23-P1P2	4098	4845	557	2693	1678	47	127	3554	1632	9
RBM38_+_55966266.23-P1P2	4464	5038	1727	4411	2770	5239	515	4611	818	2985
RBM38_+_55966293.23-P1P2	1625	1942	2017	4091	1643	9626	351	4303	913	3058
RBM38_+_55966299.23-P1P2	3778	4582	2030	3998	1132	1486	724	1555	269	796
RBM38_-_55966158.23-P1P2	2830	2824	666	289	1537	2971	219	83	450	1380
RBM3_+_48432750.23-P1P2	3374	3690	4425	2977	1634	9124	4504	4325	809	8734
RBM3_+_48432776.23-P1P2	5752	6481	6893	6460	2726	8377	6922	5817	1496	5698
RBM3_+_48432805.23-P1P2	6657	7699	3411	3944	1751	6282	1260	1618	1149	8413
RBM3_-_48432836.23-P1P2	5625	6123	6025	19864	1766	33686	5830	33950	810	56436
RBM3_-_48432847.23-P1P2	2844	3295	1816	408	2857	319	1285	32	3453	76
RBM41_+_106362284.23-P1P2	4755	4325	3213	2708	713	8894	1753	1170	464	7739
RBM41_+_106362367.23-P1P2	1847	2094	900	1522	153	549	217	494	43	294
RBM41_+_106362398.23-P1P2	6065	6019	4761	13205	12084	2996	3624	24259	11938	1068
RBM41_-_106362086.23-P1P2	7359	7727	18605	4075	31254	6027	32150	2306	74725	3163
RBM41_-_106362105.23-P1P2	4552	6287	2720	17689	382	12403	1997	24400	225	16597
RBM42_+_36119601.23-P1P2	3242	3333	1911	3933	1778	4175	341	3026	474	6011
RBM42_+_36119796.23-P1P2	2984	3169	8389	1432	3314	4171	15375	950	1094	2736
RBM42_+_36119815.23-P1P2	6239	6273	5394	8426	17769	13414	4369	7281	19948	12176
RBM42_+_36119867.23-P1P2	5660	6510	4661	8600	4633	1359	3212	5259	4466	637
RBM42_-_36119894.23-P1P2	4633	4755	7085	913	8585	3467	9975	294	9992	2645
RBM43_+_152118382.23-P1P2	5279	5962	8809	4385	10781	2285	10448	4235	5525	4203
RBM43_+_152118390.23-P1P2	2788	2856	4355	2383	10523	1962	5017	555	13211	4309
RBM43_+_152118418.23-P1P2	7029	6973	4896	14348	3754	5763	2317	19876	1556	6319
RBM43_-_152118398.23-P1P2	2159	2249	2797	3187	12574	1548	2409	1493	26186	1253
RBM43_-_152118417.23-P1P2	4096	4601	3854	9563	1639	4337	2082	5950	497	3236
RBM45_+_178977074.23-P1P2	4521	5123	3797	6968	1250	4960	3602	3298	1565	1734
RBM45_+_178977102.23-P1P2	3596	3964	635	12528	845	138	154	27922	489	34
RBM45_-_178977030.23-P1P2	3928	3726	4719	4741	1430	4247	2409	8269	2444	4111
RBM45_-_178977072.23-P1P2	3538	4170	1325	3012	753	1373	436	3423	340	475
RBM45_-_178977090.23-P1P2	4723	4984	1848	5430	5538	6536	360	2114	5262	5659
RBM47_+_40632551.23-P1P2	1967	2244	431	548	1463	2	88	246	2113	2
RBM47_+_40632684.23-P1P2	3742	4444	7978	1709	544	1642	6584	515	305	1161
RBM47_-_40632170.23-P1P2	4862	4972	4792	5255	10476	3025	2479	2165	8834	1746
RBM47_-_40632456.23-P1P2	3959	4367	1939	6451	1128	1439	1750	6659	1044	483
RBM47_-_40633179.23-P1P2	5408	5871	2287	2198	7136	1428	1271	1423	3652	772
RBM48_+_92157828.23-P1P2	5009	4887	7151	5096	15065	2509	12787	4782	14407	1405
RBM48_+_92157948.23-P1P2	5100	5401	8721	3785	13743	6266	12408	2387	12117	5624
RBM48_-_92157831.23-P1P2	4559	4825	4711	7410	7993	4851	2821	8575	8071	1726
RBM48_-_92157845.23-P1P2	4886	6023	12523	887	10570	3266	19347	200	7321	2848
RBM48_-_92157963.23-P1P2	2241	2914	1058	6198	284	5800	1060	4450	41	1809
RBM4B_+_66445225.23-P1P2	4082	5382	1312	8663	1934	3813	662	4604	998	2515
RBM4B_+_66445372.23-P1P2	1933	2280	889	783	145	948	712	377	55	97
RBM4B_+_66445378.23-P1P2	3756	4285	4510	8362	3412	11508	2698	7562	4371	16409
RBM4B_+_66445445.23-P1P2	4993	5015	5563	2111	13385	1935	4707	491	8102	884
RBM4B_-_66445444.23-P1P2	5337	5886	6006	6115	19142	4481	3650	8411	80054	4371
RBM4_+_66383898.23-P1	8815	9866	4025	4685	658	302	2442	5533	380	39
RBM4_+_66383944.23-P1	7437	8507	2796	10148	3031	15247	648	3722	1866	4730
RBM4_+_66383990.23-P1	9952	10651	14668	8365	2463	3172	16646	6638	951	1027
RBM4_+_66405894.23-P2	2346	3465	3083	4050	2195	500	1700	3215	1852	161
RBM4_+_66405912.23-P2	2518	2649	5641	12199	2229	1535	4379	15114	2248	1006
RBM4_+_66406007.23-P2	2509	2915	1009	397	707	142	2551	32	44	25
RBM4_+_66406010.23-P2	3917	4353	2791	4336	2693	3348	4135	2897	1132	2079
RBM4_-_66383962.23-P1	3807	4769	3254	1720	1583	6126	4785	477	703	6326
RBM4_-_66383984.23-P1	4265	5170	3233	15094	1937	4765	3609	27449	1008	4474
RBM4_-_66406057.23-P2	5608	5986	12755	11233	3535	33001	14020	11026	1139	37817
RBM6_+_49977232.23-P1P2	3527	4035	5451	7015	2468	945	8021	4938	2525	784
RBM6_+_49977355.23-P1P2	6244	7663	6265	7918	16690	5896	9697	6177	75908	4074
RBM6_+_49977434.23-P1P2	4062	4567	4604	3506	1042	917	4144	3211	404	373
RBM6_-_49977261.23-P1P2	2738	3069	2857	5720	390	4714	3041	11186	95	2309
RBM6_-_49977402.23-P1P2	3693	4494	1604	3270	3089	4756	1678	2059	2521	3574
RBM8A_+_145507420.23-P1P2	5981	6136	16406	4132	4893	5806	35492	2076	3050	5923
RBM8A_+_145507477.23-P1P2	7824	9110	10445	5402	3573	5781	10577	2568	1338	5287
RBM8A_+_145507491.23-P1P2	5431	6495	2453	6678	4522	7558	951	7400	1870	8493
RBM8A_+_145507564.23-P1P2	5301	4951	8871	6083	12380	1317	8529	4403	8912	309
RBM8A_-_145507446.23-P1P2	4407	5380	6965	3560	3561	20732	7782	1379	1368	27763
RBMS1_+_161350489.23-P1P2	3206	3646	1468	7953	1137	12207	927	6418	735	7246
RBMS1_-_161350435.23-P1P2	2586	3198	775	2402	95	3887	235	3545	19	1569
RBMS1_-_161350466.23-P1P2	6097	7493	4284	2846	4268	4840	3768	981	1665	1971
RBMS1_-_161350477.23-P1P2	3741	4061	6177	2652	3463	22883	5203	1829	2522	21165
RBMS1_-_161350482.23-P1P2	3273	3340	1033	1555	839	112	361	1069	651	8
RBMS2_+_56915255.23-P1P2	3082	3140	1419	1877	855	1089	870	399	574	398
RBMS2_+_56915541.23-P1P2	5943	5826	4027	5859	2903	1907	1697	4750	2033	878
RBMS2_+_56915559.23-P1P2	3775	5079	2033	10690	1192	4170	1089	10330	457	4702
RBMS2_-_56915333.23-P1P2	2362	2289	4366	1159	933	1325	2805	965	542	970
RBMS2_-_56915383.23-P1P2	4613	5188	6176	10000	5608	8131	3775	13317	3469	3520
RBMX2_+_129535757.23-P1P2	4726	5122	11656	2866	21932	4251	9865	732	29972	2400
RBMX2_+_129535825.23-P1P2	2509	3396	5298	2248	705	2383	3411	1773	245	2899
RBMX2_+_129535877.23-P1P2	5296	6262	5952	6630	5308	19396	5396	6950	3311	32593
RBMX2_+_129535912.23-P1P2	4969	5500	4071	6763	5618	2816	2510	5280	6119	1414
RBMX2_-_129535646.23-P1P2	2485	2872	1022	6605	472	36961	592	9062	105	66443
RBMX_+_135963000.23-P1P2	4989	5976	3811	8792	3564	17702	1654	9043	3438	28652
RBMX_+_135963037.23-P1P2	2357	2919	1113	553	278	153	739	345	114	85
RBMX_+_135963040.23-P1P2	2287	2699	1388	1036	291	992	1447	819	39	242
RBMX_+_135963054.23-P1P2	3225	3021	8356	998	10123	540	5575	204	24583	373
RBMX_-_135963067.23-P1P2	6822	7634	8808	8554	13555	3725	7685	6501	21368	10687
RBPMS_+_30241894.23-P1P2	2599	2904	2546	1065	1633	490	1239	101	1378	171
RBPMS_+_30241922.23-P1P2	4256	4949	957	1561	2634	1657	233	615	1254	443
RBPMS_-_30241824.23-P1P2	5229	5609	7967	3577	1145	315	8175	1657	638	37
RBPMS_-_30241933.23-P1P2	5299	6192	9074	14314	21230	10598	11914	14359	24582	4472
RBPMS_-_30241960.23-P1P2	8774	9673	16624	9167	24302	27124	21579	9290	37535	34246
RCAN1_+_35899304.23-P1P2	5228	5383	6763	7596	2070	3466	8449	5343	2058	3402
RCAN1_-_35899254.23-P1P2	7156	8030	17397	22988	15924	13959	32368	30209	15132	12733
RCAN1_-_35899285.23-P1P2	3783	3305	3095	897	6207	28	2286	2082	10500	12
RCAN1_-_35899292.23-P1P2	3040	3089	5465	2248	7258	21461	5044	1279	10090	19631
RCAN1_-_35899365.23-P1P2	4315	3898	4669	12915	1167	6935	4382	12295	475	3942
RCAN3_+_24828314.23-P1P2	6054	6683	7260	4667	3153	1025	4398	1441	1785	232
RCAN3_+_24829374.23-P1P2	2442	2414	965	2088	1276	13	395	3282	3258	15
RCAN3_-_24828737.23-P1P2	3693	4945	5244	4079	3816	1071	4820	4130	2658	818
RCAN3_-_24829337.23-P1P2	4797	5190	3449	6783	3441	1182	1904	2349	2233	691
RCAN3_-_24829427.23-P1P2	5200	6350	5839	14054	14761	8297	3890	14304	52078	13060
RCOR1_+_103058792.23-P1P2	3339	3596	1877	3254	37	936	910	5101	8	261
RCOR1_+_103058823.23-P1P2	2854	3691	1096	4696	1085	518	173	8847	584	161
RCOR1_+_103058885.23-P1P2	3107	3497	6359	539	18807	224	13168	237	19547	43
RCOR1_-_103058686.23-P1P2	5330	6208	7081	4837	2204	1362	4860	2772	1627	1697
RCOR1_-_103058903.23-P1P2	5679	6000	6429	12173	3558	27610	5322	18082	4898	20542
RCOR2_+_63684573.23-P1P2	4418	4486	2272	4086	1281	1410	1198	2251	1124	1187
RCOR2_+_63684684.23-P1P2	3874	5219	11197	13786	7148	3098	16328	12966	5385	1662
RCOR2_+_63684793.23-P1P2	4024	4347	2054	4435	3102	7140	702	4794	1460	2793
RCOR2_+_63684827.23-P1P2	2268	2142	1001	292	150	206	212	40	21	29
RCOR2_-_63684780.23-P1P2	3757	3859	10125	1226	2367	758	13447	200	1684	252
RDM1_+_34257861.23-P1P2	6230	6864	10917	19232	12377	5891	10808	25711	14995	6852
RDM1_+_34257898.23-P1P2	6195	6695	3984	4383	717	3143	4203	3004	344	1429
RDM1_-_34257871.23-P1P2	5075	6296	7024	9865	12727	8062	4400	10247	11803	2851
RDM1_-_34257971.23-P1P2	2820	2847	4481	1512	608	1681	1856	466	60	692
RDM1_-_34257993.23-P1P2	3560	3761	3267	2075	3568	1255	1356	952	2905	89
RECQL_+_21654568.23-P1P2	6195	6709	4753	8072	1748	8938	3377	9351	561	8012
RECQL_+_21654591.23-P1P2	3496	4144	4878	10730	4526	8609	3688	8893	2665	6684
RECQL_-_21654628.23-P1P2	3636	4198	4192	2079	3255	907	1774	1884	1975	359
RECQL_-_21654634.23-P1P2	4424	5737	1435	3183	387	9860	464	1793	149	4614
RECQL_-_21655011.23-P1P2	4411	5167	7046	7270	6865	2587	8083	9330	6782	2407
RELA_+_65430517.23-P1P2	4095	4115	7144	4083	5245	21026	5051	3748	5659	17388
RELA_+_65430552.23-P1P2	12092	13204	22563	9958	31043	18497	19412	7230	30987	10429
RELA_-_65430557.23-P1P2	6069	6977	11211	8214	12219	34884	8730	12441	8352	43035
RELA_-_65430570.23-P1P2	3912	3779	4876	21316	3099	46982	4767	37277	2755	83081
RELA_-_65430582.23-P1P2	5026	5420	6968	4094	4399	3824	9121	4625	2000	4333
RELB_+_45504481.23-P1P2	1871	2369	228	480	958	31	46	129	354	6
RELB_+_45504521.23-P1P2	2197	2360	8654	2739	3606	3185	9245	1694	1646	2781
RELB_+_45504526.23-P1P2	3524	3944	7303	4724	2966	4372	10983	2283	1032	7025
RELB_+_45504599.23-P1P2	5429	5780	11364	5470	18106	6011	9897	5415	22481	2910
RELB_+_45504660.23-P1P2	3809	4600	13097	4875	14328	1586	12916	3041	15933	838
RELL2_+_141016233.23-P1P2	3976	4119	10568	8547	3008	12740	12496	7288	1673	5907
RELL2_+_141016415.23-P1P2	5001	5183	1393	1954	479	5325	584	2024	207	4490
RELL2_+_141016507.23-P1P2	5658	5921	9967	4312	10891	4999	12955	1464	17436	3098
RELL2_+_141016510.23-P1P2	7855	8975	5501	6952	2573	5288	5205	3750	1134	1265
RELL2_-_141016558.23-P1P2	3212	3132	2890	537	3279	64	1562	227	1982	12
REL_+_61108598.23-P1P2	3329	3031	1785	4267	4003	2137	993	3501	1400	2160
REL_+_61108614.23-P1P2	6774	8276	7570	8053	7717	17740	4749	8492	3439	13243
REL_+_61108623.23-P1P2	6698	7224	7014	10024	5974	4804	4258	8598	4332	2102
REL_-_61108530.23-P1P2	2448	2511	1565	5028	283	1633	783	3495	205	1389
REL_-_61108633.23-P1P2	5186	5119	14187	4350	3465	7663	20594	2868	3101	7649
REM2_+_23352176.23-P1P2	3013	4025	4007	1132	1949	1823	1654	298	1614	1179
REM2_+_23352292.23-P1P2	5345	5812	7680	8786	3088	15708	6509	6999	1431	15418
REM2_-_23352341.23-P1P2	4921	5105	5832	5469	7511	4855	5012	4057	12224	1057
REM2_-_23352371.23-P1P2	2048	2361	767	2352	909	3100	623	2721	473	2972
REM2_-_23352410.23-P1P2	1624	1961	2687	1599	1951	659	3149	775	1424	307
REPIN1_+_150065759.23-P1P2	1241	1469	1678	258	695	226	429	31	617	65
REPIN1_+_150065831.23-P1P2	2731	2854	2179	330	1707	14251	790	96	1045	6512
REPIN1_+_150066022.23-P1P2	3903	4236	12904	3802	2215	6895	16871	1910	1953	11598
REPIN1_-_150065771.23-P1P2	1306	1213	995	690	773	24	620	92	306	4
REPIN1_-_150065848.23-P1P2	5387	6968	4249	5432	1834	2599	2373	3167	1878	1454
REXO1_+_1848671.23-P1P2	5544	6897	6223	7375	6448	3505	5744	3510	1861	2175
REXO1_+_1848717.23-P1P2	5385	4831	4263	3216	4644	3968	2294	1709	2131	7782
REXO1_-_1848621.23-P1P2	3631	3933	1494	662	1837	799	452	60	937	341
REXO1_-_1848625.23-P1P2	3276	3391	4345	1727	15463	958	2650	515	12569	430
REXO1_-_1848653.23-P1P2	2773	2768	8745	1155	3252	547	11955	476	1844	271
REXO4_+_136283231.23-P1P2	4583	5902	6497	4271	1591	1183	6638	1542	586	1110
REXO4_+_136283282.23-P1P2	3209	3966	16578	4115	1519	1432	32322	7031	396	774
REXO4_-_136283265.23-P1P2	3578	3073	5020	3350	3026	306	6249	3770	1276	64
REXO4_-_136283331.23-P1P2	6472	6313	10837	5527	8970	3321	6271	4303	12113	3151
REXO4_-_136283358.23-P1P2	4869	5167	4573	3033	6350	503	3981	1062	5431	736
RFC2_+_73668862.23-P1P2	5633	6348	9522	21724	6060	5416	7554	24047	3595	1890
RFC2_+_73668875.23-P1P2	5106	5544	5882	6670	4431	4184	5509	5364	2795	2528
RFC2_-_73668871.23-P1P2	4388	4059	9539	7119	5326	472	11244	4626	3869	72
RFC2_-_73668874.23-P1P2	4505	4722	7243	2514	1717	1623	12618	1386	605	1430
RFC2_-_73668890.23-P1P2	4463	5196	16169	11685	11838	19000	17312	16128	11169	17696
RFC3_+_34392158.23-P1P2	2219	2967	813	2535	1449	19810	165	2405	1024	11256
RFC3_+_34392161.23-P1P2	4590	5450	2653	2327	1652	4558	4698	569	1519	3084
RFC3_+_34392172.23-P1P2	3672	3361	5053	2927	4942	2239	5772	2367	3633	3265
RFC3_-_34392134.23-P1P2	2763	3553	6270	3396	1335	3223	4596	2663	1065	1494
RFC3_-_34392224.23-P1P2	5135	4926	4012	2417	3588	3756	1560	481	1796	1266
RFX1_+_14117143.23-P1P2	4286	4612	17874	1281	7826	2340	22212	283	8025	661
RFX1_+_14117261.23-P1P2	5541	7477	11082	14899	6871	13292	10681	16377	6631	11187
RFX1_-_14117188.23-P1P2	2916	3027	4762	1151	736	1443	3830	1093	251	361
RFX1_-_14117351.23-P1P2	2447	2622	1740	941	1579	4436	636	313	788	1589
RFX1_-_14117395.23-P1P2	4503	5695	2059	3224	3588	1591	903	1497	1942	951
RFX2_+_6110627.23-P1P2	2162	2663	2176	2744	1360	5091	769	732	705	3681
RFX2_+_6110699.23-P1P2	6222	6876	6658	3062	5261	2811	2931	1224	2287	1724
RFX2_-_6110610.23-P1P2	1810	1709	1502	4876	160	3243	1818	2826	23	6722
RFX2_-_6110685.23-P1P2	3003	3052	1424	8881	517	3702	506	8117	101	5081
RFX2_-_6110716.23-P1P2	8236	8062	3669	5052	3529	1337	2757	5407	1138	1547
RFX3_+_3526116.23-P1P2	4943	5719	2225	4958	3836	3477	1309	3320	1072	1817
RFX3_-_3525989.23-P1P2	4495	5143	3682	4527	3366	18335	3515	3673	1724	24183
RFX3_-_3526079.23-P1P2	4702	4571	1532	1082	2163	7729	1021	281	2187	2896
RFX3_-_3526107.23-P1P2	1966	2438	1295	2047	88	6570	788	793	15	4830
RFX3_-_3526145.23-P1P2	5950	5988	3851	3127	10392	1303	2172	2496	6383	211
RFX5_+_151319780.23-P1P2	3632	4524	2183	6685	1752	306	1034	8619	1286	77
RFX5_+_151319852.23-P1P2	5049	5442	10925	1869	9991	422	16955	335	18543	240
RFX5_-_151319822.23-P1P2	4443	5067	3515	11831	5129	1845	1250	20028	5951	1395
RFX5_-_151319869.23-P1P2	4899	5387	3562	8880	3622	1802	1449	11246	5670	636
RFX5_-_151319904.23-P1P2	4170	4368	3434	18770	4454	14646	2981	26612	2281	22745
RFX7_+_56536075.23-P1P2	5788	5589	3605	1703	881	12168	3762	1933	481	13769
RFX7_+_56536097.23-P1P2	3934	5217	778	865	1649	152	58	100	1134	19
RFX7_-_56535567.23-P1P2	2627	3023	3131	2241	2516	227	1130	944	1252	84
RFX7_-_56536126.23-P1P2	6192	6322	7465	3850	2778	1391	10705	2296	1654	427
RFX7_-_56536254.23-P1P2	2057	2386	1968	2376	979	2717	991	900	536	529
RFXANK_+_19303616.23-P1P2	3272	3690	7294	3107	3193	802	4741	2525	4234	467
RFXANK_-_19303560.23-P1P2	6489	6131	9243	5511	2222	1592	6613	3103	638	2480
RFXANK_-_19303565.23-P1P2	6008	6955	8041	5247	1460	1924	7562	3677	319	1531
RFXANK_-_19303569.23-P1P2	3780	4355	3120	5568	6008	2603	1642	4456	4968	1149
RFXANK_-_19303643.23-P1P2	3270	3941	1430	6117	5118	26799	812	5206	2346	19745
RFXAP_+_37393229.23-P1P2	7448	8146	6426	5969	5676	7805	5087	4030	5129	9249
RFXAP_+_37393244.23-P1P2	4926	5624	10112	2634	2142	8783	8003	1363	1517	10922
RFXAP_+_37393316.23-P1P2	4852	5762	3334	8245	3012	5284	2247	6429	795	2702
RFXAP_-_37393236.23-P1P2	6286	8618	6580	7430	2395	4036	5731	6422	1264	1622
RFXAP_-_37393270.23-P1P2	7443	8012	10682	4271	17477	11293	21582	2380	34472	11809
RGS11_+_326095.23-P1P2	3526	3787	1543	2477	11252	5273	465	1269	10351	2297
RGS11_-_325994.23-P1P2	3234	3705	4150	4247	4691	8691	2468	2165	2451	10100
RGS11_-_326134.23-P1P2	5880	5428	6517	5509	3947	874	5360	5439	5337	658
RGS11_-_326153.23-P1P2	4018	4117	5406	2069	4383	914	2786	891	3530	469
RGS11_-_326156.23-P1P2	4302	5094	3996	5210	2041	5471	2350	3128	1213	3181
RHOXF1_+_119250474.23-P1P2	2846	3462	3132	4353	2839	239	1542	1653	1401	25
RHOXF1_+_119250479.23-P1P2	3460	5573	5176	8783	8292	4039	6269	7752	9508	1417
RHOXF1_+_119250729.23-P1P2	4281	4976	25816	4788	14477	2110	37659	6564	21365	1557
