	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
pseudo_1385	pseudo_transcript_0	0.5870193102589016	0.021078881707531777	5	5	pseudo_transcript_1	0.20737352841981171	-0.18206548664534986	5	5	pseudo_transcript_1	0.3910298758739075	-0.07938570464038743	5	5	pseudo_transcript_1	0.6051948360326813	-0.05400285278591848	5	5	pseudo_transcript_1	0.15687563215857017	-0.24206386936252589	5	5	pseudo_transcript_1	0.1767154165977376	-0.13527698598171198	5	5	pseudo_transcript_1	0.42298614775620225	0.28190145412772377	5	5	pseudo_transcript_0	0.47257193916710205	-1.1659576946152586	5	5	pseudo_transcript_1	0.7284479247180093	-0.29282067597124956	5	5	pseudo_transcript_1	0.24285503934877561	0.3002246771754026	5	5	pseudo_transcript_1	0.755922950742596	-0.6570334662745982	5	5	pseudo_transcript_0	0.7733779648546298	-0.31943871556510095	5	5	pseudo_transcript_0	0.1998002366868984	-0.5524306980144695	5	5	pseudo_transcript_1	0.16099561783467442	-0.37636650911222813	5	5	pseudo_transcript_0	0.32677120840250673	-0.5178566652155886	5	5	pseudo_transcript_1	0.35928051000567063	0.22307078868530664	5	5	pseudo_transcript_1	0.18444932290026406	-0.31297974021750724	5	5	pseudo_transcript_0	0.45447696723605124	-0.2632063725255119	5	5
pseudo_1386	pseudo_transcript_0	0.972551519853402	0.013852970582653714	5	5	pseudo_transcript_0	0.10869535907829411	0.2719227616521513	5	5	pseudo_transcript_0	0.26590739016349774	0.11140780297933574	5	5	pseudo_transcript_0	0.3545766235676432	0.14112787047389244	5	5	pseudo_transcript_0	0.09483159266231887	0.24646373634606275	5	5	pseudo_transcript_0	0.10321113724339633	0.1937958034099776	5	5	pseudo_transcript_0	0.43446813645957205	-0.37445294736342144	5	5	pseudo_transcript_0	0.9560872882208867	-1.014126326669993	5	5	pseudo_transcript_0	0.7278299672498443	-0.5836798072902837	5	5	pseudo_transcript_0	0.2651796203620711	-0.4570724155579498	5	5	pseudo_transcript_0	0.9993350839610593	-0.4639139237979543	5	5	pseudo_transcript_0	0.5797819711370884	-0.2829477246432393	5	5	pseudo_transcript_0	0.4173345925432731	-0.25297769645916307	5	5	pseudo_transcript_0	0.3727466433983726	0.033549583125104886	5	5	pseudo_transcript_0	0.7649209679457933	-0.09703435015640788	5	5	pseudo_transcript_0	0.7111593788057807	-0.06077492086329634	5	5	pseudo_transcript_0	0.3345085114965676	0.04708921225036065	5	5	pseudo_transcript_0	0.6132251530226768	-0.15962281923546584	5	5
pseudo_1387	pseudo_transcript_0	0.5137952646356803	-0.2297575801594136	5	5	pseudo_transcript_0	0.27951677988845547	0.1170360710898551	5	5	pseudo_transcript_0	0.914534085126327	-0.0789891299617866	5	5	pseudo_transcript_0	0.539469311716376	-0.22183758813468826	5	5	pseudo_transcript_0	0.5994879143378258	0.0702410119918863	5	5	pseudo_transcript_0	0.9908489018170039	-0.11202116177491946	5	5	pseudo_transcript_0	0.15123026918492025	0.8091793532943047	5	5	pseudo_transcript_0	0.17560374645115973	0.9231510310548833	5	5	pseudo_transcript_0	0.07514817378805198	0.5495524742903537	5	5	pseudo_transcript_0	0.2613054143183846	1.2864679547971765	5	5	pseudo_transcript_0	0.21190054828449767	0.6098665015575871	5	5	pseudo_transcript_0	0.0961874750868504	1.2872475140192359	5	5	pseudo_transcript_0	0.2924639017939439	0.595230474053536	5	5	pseudo_transcript_0	0.06030836650467342	0.5187559776440775	5	5	pseudo_transcript_0	0.056706334852653424	0.6944655600021616	5	5	pseudo_transcript_0	0.2701549023216212	0.47746564688604304	5	5	pseudo_transcript_0	0.11783125332977304	0.37412229334204933	5	5	pseudo_transcript_0	0.03897020194301206	0.4261195364858546	5	5
pseudo_1388	pseudo_transcript_0	0.8001544702206534	0.076488265512714	5	5	pseudo_transcript_0	0.46492090094966665	0.07238972779923569	5	5	pseudo_transcript_0	0.47549696411949616	0.0689282088294475	5	5	pseudo_transcript_0	0.9347066257308809	0.06275531240743261	5	5	pseudo_transcript_0	0.46943740546056023	0.1045493775097072	5	5	pseudo_transcript_0	0.48210961411425013	0.05820219997831014	5	5	pseudo_transcript_0	0.5144072305381975	-0.28018321750442265	5	5	pseudo_transcript_0	0.8314359625655697	-0.08413768697567921	5	5	pseudo_transcript_0	0.8602439616654404	-0.17363136760603212	5	5	pseudo_transcript_0	0.6274564709604423	-0.28006394373649596	5	5	pseudo_transcript_0	0.924975377763263	-0.7549013155055017	5	5	pseudo_transcript_0	0.7522883666222098	-0.3608337513585458	5	5	pseudo_transcript_0	0.9830060158246752	-0.1959492343433652	5	5	pseudo_transcript_0	0.6051948360326813	0.125248639470114	5	5	pseudo_transcript_0	1.0	0.07850269216103008	5	5	pseudo_transcript_0	0.9281941413278056	-0.1677297727103578	5	5	pseudo_transcript_0	0.5724405050220377	0.06349385586267713	5	5	pseudo_transcript_0	0.9451355144911627	-0.08086686364147512	5	5
pseudo_1389	pseudo_transcript_0	0.035250961984108285	-0.42591689494643115	5	5	pseudo_transcript_0	0.39831006542660874	0.0044142235343435825	5	5	pseudo_transcript_0	0.20385267367823645	-0.13896041590294103	5	5	pseudo_transcript_0	0.03468493158340367	-0.3508401687371778	5	5	pseudo_transcript_0	0.672491361799026	0.05625366766748594	5	5	pseudo_transcript_0	0.23583964852414752	-0.2390339946856194	5	5	pseudo_transcript_0	0.8813478905920726	-0.28108040157957265	5	5	pseudo_transcript_0	0.9934426254654157	-0.3040761566805515	5	5	pseudo_transcript_0	0.7576846314537385	-0.13837062142268675	5	5	pseudo_transcript_0	0.9031047941156227	-0.2089527006012336	5	5	pseudo_transcript_0	0.627078958102752	0.4217255387225283	5	5	pseudo_transcript_0	0.7351689534717749	0.05433946624089157	5	5	pseudo_transcript_0	0.021284349211466623	-0.8748107260618331	5	5	pseudo_transcript_0	0.852469091481628	0.07650376226137824	5	5	pseudo_transcript_0	0.24803404842002275	-0.6763526775493197	5	5	pseudo_transcript_0	0.024419102417302066	-0.5211816279290737	5	5	pseudo_transcript_0	0.717272080052634	0.021103355015920606	5	5	pseudo_transcript_0	0.25005236292547517	-0.31767923485674715	5	5
pseudo_139	pseudo_transcript_0	0.8211142670176007	0.03428409740191857	5	5	pseudo_transcript_0	0.29096417271762276	-0.27132005121963754	5	5	pseudo_transcript_0	0.36359063387088053	-0.12175228325016689	5	5	pseudo_transcript_0	0.9908489018170039	-0.13149010416000895	5	5	pseudo_transcript_0	0.8128412290300592	-0.2121788875858686	5	5	pseudo_transcript_0	0.6505175183263326	-0.13347798304410677	5	5	pseudo_transcript_0	0.1875293733004315	-0.5590649549488743	5	5	pseudo_transcript_0	0.25023691406756876	0.3150015516452009	5	5	pseudo_transcript_0	0.9894972420969995	-0.12203170165183681	5	5	pseudo_transcript_0	0.6999101355812207	-0.2199677068132583	5	5	pseudo_transcript_0	0.29524439841885086	-0.19933114629622675	5	5	pseudo_transcript_0	0.40068136730135695	-0.18778552499689183	5	5	pseudo_transcript_0	0.13899088641743734	-0.8808903413779853	5	5	pseudo_transcript_0	0.8963605620232281	-0.17368063000788656	5	5	pseudo_transcript_0	0.41358100578619283	-0.38420304338583994	5	5	pseudo_transcript_0	0.4417315332252528	-0.209572864069803	5	5	pseudo_transcript_0	0.928194141359476	-0.2369438653450515	5	5	pseudo_transcript_0	0.6802800309225258	-0.20259410684935378	5	5
pseudo_1390	pseudo_transcript_0	0.4249017268846095	-0.10392946201955251	5	5	pseudo_transcript_0	0.8931207251968061	-0.10338374857591215	5	5	pseudo_transcript_0	0.5416374622649536	-0.08320282689636703	5	5	pseudo_transcript_0	0.9080379079018331	0.02369199355028173	5	5	pseudo_transcript_0	0.8345201532616883	-0.04312042469771663	5	5	pseudo_transcript_0	0.8179299201456551	-0.008423405795724974	5	5	pseudo_transcript_0	0.05937018465678632	0.8531079247238674	5	5	pseudo_transcript_0	0.0699570489384387	2.3841014575932147	5	5	pseudo_transcript_0	0.006895774398673292	1.4642670321969415	5	5	pseudo_transcript_0	0.1691175038559053	0.6350142738339177	5	5	pseudo_transcript_0	0.08787814759373228	2.4052887300841417	5	5	pseudo_transcript_0	0.017060151776880587	1.3769915386323053	5	5	pseudo_transcript_0	0.09828210850052387	0.7683650581941434	5	5	pseudo_transcript_0	0.04318662480033054	0.9215724812481318	5	5	pseudo_transcript_0	0.0032446828391898648	0.6922391304046019	5	5	pseudo_transcript_0	0.07831274950909728	0.4751545896047476	5	5	pseudo_transcript_0	0.0328986398960078	0.591961697409083	5	5	pseudo_transcript_0	0.002389874018191237	0.4169070259991619	5	5
pseudo_1391	pseudo_transcript_0	0.32636722799251894	-0.193360907214188	5	5	pseudo_transcript_0	0.8717850001613516	0.016064294467156164	5	5	pseudo_transcript_0	0.21273720883864378	-0.05837436706548776	5	5	pseudo_transcript_0	0.586455420079792	-0.13614698633200514	5	5	pseudo_transcript_0	0.8001544702206534	-0.05502650924025004	5	5	pseudo_transcript_0	0.352875805523825	-0.0470057288160231	5	5	pseudo_transcript_0	0.8171033886265575	-0.46311473794902475	5	5	pseudo_transcript_0	0.8507162443580586	0.3048669937922296	5	5	pseudo_transcript_0	0.9383559693347372	-0.05298027995964929	5	5	pseudo_transcript_0	0.45559321333698	-0.762131397049919	5	5	pseudo_transcript_0	0.3985675425483435	0.5352907083595334	5	5	pseudo_transcript_0	0.9075686740665627	-0.06402901955403792	5	5	pseudo_transcript_0	0.24105983071947168	-0.45743340207612987	5	5	pseudo_transcript_0	0.9327524015600994	0.08670381161030964	5	5	pseudo_transcript_0	0.3296081617415506	-0.4003971931513028	5	5	pseudo_transcript_0	0.09945431350861222	-0.3918778323493492	5	5	pseudo_transcript_0	0.6718936733386521	0.12621157853851087	5	5	pseudo_transcript_0	0.246694855094166	-0.18084549946034623	5	5
pseudo_1392	pseudo_transcript_0	0.8160207494482822	0.009844557018936934	5	5	pseudo_transcript_0	0.4975585688805958	0.14937522879740345	5	5	pseudo_transcript_0	0.4065971398415158	0.04331011563755607	5	5	pseudo_transcript_0	0.5427231662512058	0.031129708655500677	5	5	pseudo_transcript_0	0.8853524911965633	-0.028706688836913352	5	5	pseudo_transcript_0	0.5797084107370165	0.04494717758866379	5	5	pseudo_transcript_0	0.32103271708394654	-0.39665687383774023	5	5	pseudo_transcript_0	0.5343878931474062	0.5924754095583299	5	5	pseudo_transcript_0	0.8197275332480177	0.24954069140489332	5	5	pseudo_transcript_0	0.06532573164652776	-0.6698481047799789	5	5	pseudo_transcript_0	0.41030979335722906	0.5217414937609508	5	5	pseudo_transcript_0	0.9421930673752537	-0.2915286873075782	5	5	pseudo_transcript_0	0.4500417941281273	-0.2615737087974331	5	5	pseudo_transcript_0	0.2839111772527104	0.33810073548188985	5	5	pseudo_transcript_0	0.7363352631702715	0.07364602314637686	5	5	pseudo_transcript_0	0.204728781469791	-0.39841526452760073	5	5	pseudo_transcript_0	0.4584399374639926	0.21832264008415433	5	5	pseudo_transcript_0	0.899602128008165	-0.059689584677255624	5	5
pseudo_1393	pseudo_transcript_0	0.3644565243155202	-0.13260523452936995	5	5	pseudo_transcript_0	0.4163943181619031	-0.02216362063420771	5	5	pseudo_transcript_0	0.3046484396656086	-0.09225831900492272	5	5	pseudo_transcript_0	0.16973454164066415	-0.19632325637080952	5	5	pseudo_transcript_0	0.29396881354731663	-0.11195089858030499	5	5	pseudo_transcript_0	0.09085113727979541	-0.22342508034244105	5	5	pseudo_transcript_0	0.9516073429914911	-0.07861071492285171	5	5	pseudo_transcript_0	0.31721535022883285	-0.8257397199805082	5	5	pseudo_transcript_0	0.49625413908010374	-0.5186654310994825	5	5	pseudo_transcript_0	0.6451220113243172	0.2664956355407918	5	5	pseudo_transcript_0	0.6383487981005218	-0.6160989184110676	5	5	pseudo_transcript_0	0.9943146194518262	-0.3631514577616175	5	5	pseudo_transcript_0	0.4093822013190652	-0.21748561852973358	5	5	pseudo_transcript_0	0.16075102504110383	-0.5500498453359137	5	5	pseudo_transcript_0	0.1924309630678035	-0.40010672304497313	5	5	pseudo_transcript_0	0.3461242579112863	-0.2208473757472392	5	5	pseudo_transcript_0	0.16720218538938603	-0.37208732529275473	5	5	pseudo_transcript_0	0.15096271772376293	-0.26693029884200276	5	5
pseudo_1394	pseudo_transcript_0	0.17358683511402373	0.17323834369181265	5	5	pseudo_transcript_0	0.2712240109037075	-0.14171120319862185	5	5	pseudo_transcript_0	0.9751647719747172	-0.026891026461678125	5	5	pseudo_transcript_0	0.4856908773296975	0.03208762536479672	5	5	pseudo_transcript_0	0.11610951048414621	-0.3444318960759724	5	5	pseudo_transcript_0	0.42680596068587096	-0.13404947463306208	5	5	pseudo_transcript_0	0.6590527815845324	-0.08171528685800761	5	5	pseudo_transcript_0	0.38771488816096233	0.772983114475434	5	5	pseudo_transcript_0	0.3912891991215499	0.40470389905634335	5	5	pseudo_transcript_0	0.9683983608724913	-0.06992677941591044	5	5	pseudo_transcript_0	0.11640834628397438	1.895380054331432	5	5	pseudo_transcript_0	0.09320776623028215	0.912726637457761	5	5	pseudo_transcript_0	0.5574854455901962	0.22822656818752504	5	5	pseudo_transcript_0	0.9699385623743214	0.07448512599462188	5	5	pseudo_transcript_0	0.420162914409552	0.1541371370965007	5	5	pseudo_transcript_0	0.59948791417639	0.05931057152432673	5	5	pseudo_transcript_0	0.9314498098586214	0.07489224507237857	5	5	pseudo_transcript_0	0.5292303194870729	0.1508883742156527	5	5
pseudo_1395	pseudo_transcript_0	0.402901365081463	-0.2340560184777278	5	5	pseudo_transcript_0	0.2762514818804013	0.24284378616350988	5	5	pseudo_transcript_0	0.9021965898436043	0.09527885423897368	5	5	pseudo_transcript_0	0.6635479565347122	-0.07477381104206608	5	5	pseudo_transcript_0	0.22752835259577475	0.1348717467783893	5	5	pseudo_transcript_0	0.6808805876285214	0.08987439233923704	5	5	pseudo_transcript_0	0.6938359850193871	-0.03541623829274052	5	5	pseudo_transcript_0	0.8455656008050619	0.17812494856632868	5	5	pseudo_transcript_0	0.8952719316085074	-0.03633923289917029	5	5	pseudo_transcript_0	0.6427547135445533	-0.1720558751550156	5	5	pseudo_transcript_0	0.7756400977438187	0.14485023419394139	5	5	pseudo_transcript_0	0.9909703942894813	-0.09462544253013146	5	5	pseudo_transcript_0	0.3533005254358026	-0.18821274002078436	5	5	pseudo_transcript_0	0.32114503274918016	0.35530544227855304	5	5	pseudo_transcript_0	0.7787091891147089	0.0507531848539449	5	5	pseudo_transcript_0	0.43206818286635207	-0.16809517530369633	5	5	pseudo_transcript_0	0.3046484396656086	0.2860135897608707	5	5	pseudo_transcript_0	0.899602128008165	0.033672836584308474	5	5
pseudo_1396	pseudo_transcript_0	0.019169104164658307	-0.2004513347518185	5	5	pseudo_transcript_0	0.9771248875616784	0.15082771580089216	5	5	pseudo_transcript_0	0.32636722799251894	-0.1825749017772577	5	5	pseudo_transcript_0	0.03560871951424763	-0.15939033697710606	5	5	pseudo_transcript_0	0.6706989188187251	0.12758904801849347	5	5	pseudo_transcript_0	0.47347235736331106	-0.05174077361159879	5	5	pseudo_transcript_0	0.14775661079322444	0.6628559578813932	5	5	pseudo_transcript_0	0.6974706563638621	0.32265282427910197	5	5	pseudo_transcript_0	0.23095953343188846	0.5252097245445474	5	5	pseudo_transcript_0	0.21356832637992818	1.0343840757287466	5	5	pseudo_transcript_0	0.5984183120646278	-0.283224478268782	5	5	pseudo_transcript_0	0.615858830355143	0.1917604357330099	5	5	pseudo_transcript_0	0.8634046807974336	0.19003789872534116	5	5	pseudo_transcript_0	0.9164840721629646	0.1548154988004202	5	5	pseudo_transcript_0	0.5613443649576754	0.05089645603665941	5	5	pseudo_transcript_0	0.6446294199546132	0.2236096196032518	5	5	pseudo_transcript_0	0.8166570189511875	-0.017729397406037056	5	5	pseudo_transcript_0	0.5847652580686475	0.023487015842605496	5	5
pseudo_1397	pseudo_transcript_0	0.5249489318806222	0.12064361185915558	5	5	pseudo_transcript_0	0.11309751531401979	0.2571710387611405	5	5	pseudo_transcript_0	0.18255996430340815	0.15038938671111082	5	5	pseudo_transcript_0	0.6006273476011281	0.042661789996264306	5	5	pseudo_transcript_0	0.23681229097217826	0.08335527496680391	5	5	pseudo_transcript_0	0.37055378731629096	0.09741611372083507	5	5	pseudo_transcript_0	0.7441176815638071	-0.3622164351192174	5	5	pseudo_transcript_0	0.9416907086327876	0.016385432340425277	5	5	pseudo_transcript_0	0.8389680699389539	-0.1868368112003713	5	5	pseudo_transcript_0	0.8101915525006117	-0.2918458225407554	5	5	pseudo_transcript_0	0.9461826667632162	0.01640026151400757	5	5	pseudo_transcript_0	0.9082330870441537	-0.13707393074181998	5	5	pseudo_transcript_0	0.5405528434786031	-0.19969748363560447	5	5	pseudo_transcript_0	0.23648776226584012	0.3685534080550424	5	5	pseudo_transcript_0	0.3132180645480702	0.02278840729709149	5	5	pseudo_transcript_0	0.4609266012642278	-0.18720385965539652	5	5	pseudo_transcript_0	0.3108653077677249	0.20826986754681473	5	5	pseudo_transcript_0	0.36924192686914004	0.003474886954304516	5	5
pseudo_1398	pseudo_transcript_0	0.14635590682665026	-0.20790709570569865	5	5	pseudo_transcript_0	0.3207455987542086	-0.08883966114815829	5	5	pseudo_transcript_0	0.07886942655736474	-0.1405488053750272	5	5	pseudo_transcript_0	0.1899271892907175	-0.18167794550075708	5	5	pseudo_transcript_0	0.10761627774530137	-0.21386423826429424	5	5	pseudo_transcript_0	0.0412763547753722	-0.15400330050317457	5	5	pseudo_transcript_0	0.7305094945241729	-0.020678869786158183	5	5	pseudo_transcript_0	0.0743837613731972	0.9390454837762089	5	5	pseudo_transcript_0	0.10021567504929371	0.49297447819987034	5	5	pseudo_transcript_0	0.34379950933673487	0.050755678418098936	5	5	pseudo_transcript_0	0.01928150216806643	1.363889331382149	5	5	pseudo_transcript_0	0.022079163912174387	0.8503114608225996	5	5	pseudo_transcript_0	0.3883207717281406	-0.31273441005711455	5	5	pseudo_transcript_0	0.3537255684403142	0.2632868046570506	5	5	pseudo_transcript_0	0.971898251766103	-0.0377066428764074	5	5	pseudo_transcript_0	0.7976233180792012	-0.11076039351345124	5	5	pseudo_transcript_0	0.2683794846332279	0.17475368528362567	5	5	pseudo_transcript_0	0.5972119899760496	0.06422096508541107	5	5
pseudo_1399	pseudo_transcript_0	0.44173153342717597	0.12054412203688634	5	5	pseudo_transcript_0	0.42632943644318866	0.18051670485274984	5	5	pseudo_transcript_0	0.19439505357338893	0.13863177513614786	5	5	pseudo_transcript_0	0.38517463984281186	0.05415479204788523	5	5	pseudo_transcript_0	0.2281601736690232	0.10586553043696496	5	5	pseudo_transcript_0	0.2497151829049814	0.11292037149214247	5	5	pseudo_transcript_0	0.25877259058857616	-1.1212318335646883	5	5	pseudo_transcript_0	0.5447096012649291	0.35507732338005615	5	5	pseudo_transcript_0	0.7936088346614361	-0.17397637732100982	5	5	pseudo_transcript_0	0.24519369789280054	-1.1840565499433278	5	5	pseudo_transcript_0	0.263415812314865	0.8833519911946116	5	5	pseudo_transcript_0	0.9849512282298594	-0.10065317117741558	5	5	pseudo_transcript_0	0.5825152385225647	-0.5410790784343426	5	5	pseudo_transcript_0	0.2568628129529139	0.4092341698878106	5	5	pseudo_transcript_0	0.973858110835602	-0.10112984224214709	5	5	pseudo_transcript_0	0.5389279538577657	-0.39182230043184285	5	5	pseudo_transcript_0	0.08402569311720255	0.3118006959927621	5	5	pseudo_transcript_0	0.8763035103578344	-0.028126796279332133	5	5
pseudo_14	pseudo_transcript_0	0.996731688133218	-0.034917430791857974	5	5	pseudo_transcript_0	0.6802800309225258	-0.057484804097770716	5	5	pseudo_transcript_0	0.7363352631702715	-0.019096506390193394	5	5	pseudo_transcript_0	0.8859994338876581	-0.007044434820547711	5	5	pseudo_transcript_0	0.6546522330223903	-0.10878015874110254	5	5	pseudo_transcript_0	0.7307834419716301	-0.07120809674181884	5	5	pseudo_transcript_0	0.3757667618907602	-0.5112055622412935	5	5	pseudo_transcript_0	0.8020726951188655	0.42346732575157686	5	5	pseudo_transcript_0	0.9298513936658876	0.16946122632845126	5	5	pseudo_transcript_0	0.3450630870813358	-0.2815546831576294	5	5	pseudo_transcript_0	0.8939278137533027	0.9925009519048721	5	5	pseudo_transcript_0	0.9642272362477484	0.3404095202143195	5	5	pseudo_transcript_0	0.47549696411949616	-0.299589324843379	5	5	pseudo_transcript_0	0.9457876510415966	-0.00977496606918879	5	5	pseudo_transcript_0	0.5960755032921522	-0.3331011008963347	5	5	pseudo_transcript_0	0.3296081615276626	-0.15087936168282187	5	5	pseudo_transcript_0	0.9686322028832168	-0.03156475779573267	5	5	pseudo_transcript_0	0.6046230493142494	-0.13067399937018756	5	5
pseudo_140	pseudo_transcript_0	0.19355150664002063	-0.2370965148385221	5	5	pseudo_transcript_0	0.4739780641176746	-0.14334502689884301	5	5	pseudo_transcript_0	0.27697484625349944	-0.18969245856088415	5	5	pseudo_transcript_0	0.10373206075847163	-0.23081369336328064	5	5	pseudo_transcript_0	0.3312364193649109	-0.3129914448393239	5	5	pseudo_transcript_0	0.1361691494342809	-0.246903368990359	5	5	pseudo_transcript_0	0.5298681462486514	-0.1517752530410511	5	5	pseudo_transcript_0	0.19467039970733468	0.6820280916158303	5	5	pseudo_transcript_0	0.55968222150333	0.44008918606436004	5	5	pseudo_transcript_0	0.5623188312729664	-0.21015026730672207	5	5	pseudo_transcript_0	0.40230286134591475	0.8857988537397578	5	5	pseudo_transcript_0	0.6729602921921634	0.42299558942443244	5	5	pseudo_transcript_0	0.1427485304518113	-0.7045617319068693	5	5	pseudo_transcript_0	0.3155825134044694	0.05802537915137116	5	5	pseudo_transcript_0	0.5663247398698223	-0.2634489375776953	5	5	pseudo_transcript_0	0.05080965930086025	-0.42442436838538816	5	5	pseudo_transcript_0	0.697171011271752	-0.11997344836702543	5	5	pseudo_transcript_0	0.2920884837173606	-0.27455850868028575	5	5
pseudo_1400	pseudo_transcript_0	0.9497012180086125	-0.11436546932896986	5	5	pseudo_transcript_0	0.46392052517914584	0.0938302503151825	5	5	pseudo_transcript_0	0.8319628135755045	-0.05953465682543921	5	5	pseudo_transcript_0	0.9888880678025184	0.006232058052316895	5	5	pseudo_transcript_0	0.5881478432810612	-0.2501263429586275	5	5	pseudo_transcript_0	0.6611710563534297	-0.13694874382261202	5	5	pseudo_transcript_0	0.5956864716467029	1.1096736010685437	5	5	pseudo_transcript_0	0.6649296265867787	-0.40634612447244506	5	5	pseudo_transcript_0	0.6030889545001998	0.35612796192842794	5	5	pseudo_transcript_0	0.7733087438309295	0.5477443253520133	5	5	pseudo_transcript_0	0.8291145481826643	0.10188353565439734	5	5	pseudo_transcript_0	0.4984474049087767	0.4422552598755496	5	5	pseudo_transcript_0	0.3644565243155202	0.7060227933985281	5	5	pseudo_transcript_0	0.505904529129703	-0.12989993908326383	5	5	pseudo_transcript_0	0.27769950028315626	0.2880614271576321	5	5	pseudo_transcript_0	0.6006273474400576	0.4139550396033131	5	5	pseudo_transcript_0	0.7487216592853758	-0.13482945319351347	5	5	pseudo_transcript_0	0.3771564109636276	0.13956279320489984	5	5
pseudo_1401	pseudo_transcript_0	0.460926601462479	-0.12952611857149357	5	5	pseudo_transcript_0	0.7518285596189748	-0.0549098628206578	5	5	pseudo_transcript_0	0.5492600762466424	-0.09875402560600638	5	5	pseudo_transcript_0	0.5646622611188877	-0.1304068350511854	5	5	pseudo_transcript_0	0.5111579226322632	-0.0680238153645804	5	5	pseudo_transcript_0	0.4785427579344529	-0.11324946230465399	5	5	pseudo_transcript_0	0.34393872902973355	0.4975083598500172	5	5	pseudo_transcript_0	0.7139569440279238	-0.5114169683479126	5	5	pseudo_transcript_0	0.5859974215638704	0.0016682212683438353	5	5	pseudo_transcript_0	0.01672444046681502	0.8536859330995425	5	5	pseudo_transcript_0	0.8499594461226619	-0.31634167072272507	5	5	pseudo_transcript_0	0.3030743967283982	0.2613432596074234	5	5	pseudo_transcript_0	0.46392052517914584	0.06588456149569859	5	5	pseudo_transcript_0	0.9158340200610502	-0.144359859103125	5	5	pseudo_transcript_0	0.7743142372087002	-0.12648405838002827	5	5	pseudo_transcript_0	0.07734626316687296	0.609894676553456	5	5	pseudo_transcript_0	0.8983052975370207	-0.16557120826110597	5	5	pseudo_transcript_0	0.3316442951594093	0.13507367995790104	5	5
pseudo_1402	pseudo_transcript_0	0.007206915715757748	-0.3633776992430022	5	5	pseudo_transcript_0	0.679679676927828	0.03487968458740282	5	5	pseudo_transcript_0	0.06932901418366356	-0.2030007935954373	5	5	pseudo_transcript_0	0.010050913148544968	-0.3178817742575518	5	5	pseudo_transcript_0	0.49444783945426707	0.0441896822597623	5	5	pseudo_transcript_0	0.15003262324891356	-0.16462178955900003	5	5	pseudo_transcript_0	0.6401672524224703	0.16737990299758107	5	5	pseudo_transcript_0	0.15796596770489302	0.5487671093149584	5	5	pseudo_transcript_0	0.08462912712282004	0.157377009471643	5	5	pseudo_transcript_0	0.7651084622728415	0.1864296446300168	5	5	pseudo_transcript_0	0.3463543937445004	0.3087115605758021	5	5	pseudo_transcript_0	0.23670080262079973	0.05495915513440952	5	5	pseudo_transcript_0	0.1465836629525045	-0.8043906096759894	5	5	pseudo_transcript_0	0.15567921468837945	0.2960665164794109	5	5	pseudo_transcript_0	0.9034942143506695	-0.1808423833861614	5	5	pseudo_transcript_0	0.09548124226677465	-0.5633308110864429	5	5	pseudo_transcript_0	0.29096417271762276	0.14943785443430196	5	5	pseudo_transcript_0	0.7351003230844264	-0.16180949658644792	5	5
pseudo_1403	pseudo_transcript_0	0.790673688559471	-0.17273287438970245	5	5	pseudo_transcript_0	0.210639549609704	-0.7611730303276579	5	5	pseudo_transcript_0	0.35971007213731543	-0.4989231854304749	5	5	pseudo_transcript_0	0.7142134371488618	-0.15391144706009427	5	5	pseudo_transcript_0	0.391935455086283	-0.35095463438646973	5	5	pseudo_transcript_0	0.5383868687948314	-0.2350392091689905	5	5	pseudo_transcript_0	0.853601111491646	-0.057214287331562454	5	5	pseudo_transcript_0	0.0882915984717032	1.3385732274337288	4	4	pseudo_transcript_0	0.09797206651817406	0.3847462017205277	4	4	pseudo_transcript_0	0.8042646802134736	-0.12157868870403887	4	4	pseudo_transcript_0	0.1803441498246413	0.9985117879185346	4	4	pseudo_transcript_0	0.35944799233004443	0.3210105757514274	4	4	pseudo_transcript_0	0.9751647719747172	-0.37315099202669355	5	5	pseudo_transcript_0	0.9392679922156445	-0.31390793167302516	5	5	pseudo_transcript_0	0.8153846012136832	-0.16896715904356294	5	5	pseudo_transcript_0	0.5367652497635338	-0.4159686448982844	5	5	pseudo_transcript_0	0.9908489018170039	-0.19264668044157596	5	5	pseudo_transcript_0	0.8885879603012751	-0.20478085319889872	5	5
