	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
ZNF33A	P1P2	0.1468261775353666	-0.04603269730568004	5	5	P1P2	0.8485369916867964	0.023304902995635885	5	5	P1P2	0.6292437525945362	-0.047573681107918785	5	5	P1P2	0.6182264706081118	-0.05769876258310369	5	5	P1P2	0.8730089969434078	0.03586469900688758	5	5	P1P2	0.8898247795255629	-0.002240451410484697	5	5	P1P2	0.7760497014612586	0.01315448829424166	5	5	P1P2	0.33011347293297566	-0.45766158140666696	5	5	P1P2	0.5753379667039453	-0.2751041172864627	5	5	P1P2	0.9425500423802139	-0.0901532981448437	5.0	5.0	P1P2	0.21472541926668642	-0.31649018384286065	5.0	5.0	P1P2	0.4519058053062167	-0.17872666598633405	5.0	5.0	P1P2	0.7899342335705819	-0.3692293424117589	5	5	P1P2	0.30362139369188446	-0.19607480775687505	5	5	P1P2	0.5845665823223883	-0.2569598173414947	5	5	P1P2	0.6633808967719672	-0.060408984341995285	5	5	P1P2	0.2843933452210917	-0.2795417267718142	5	5	P1P2	0.45473271719413944	-0.22014914503581173	5	5
ZNF33B	P1P2	0.9392359211096627	-0.005662022294644205	5	5	P1P2	0.41755890112633254	-0.15147494201984793	5	5	P1P2	0.6044319030799594	-0.07460639305534265	5	5	P1P2	0.7504577366790346	0.03165398131656838	5	5	P1P2	0.11996201483986968	-0.3930278994109839	5	5	P1P2	0.044620331093188095	-0.15771118250239025	5	5	P1P2	0.034059368167806386	-0.4874056436993079	5	5	P1P2	0.7687496057959358	-0.2247316960164344	5	5	P1P2	0.2576702985639253	-0.35606866985787106	5	5	P1P2	0.033287426661830655	-0.7289620622374949	5.0	5.0	P1P2	0.13229588434755682	0.33191375214590707	4.0	4.0	P1P2	0.7469184452287583	-0.08379224745436793	4.0	4.0	P1P2	0.0484989946618344	-0.6650438870134446	5	5	P1P2	0.5474103645311861	-0.31214276976303573	5	5	P1P2	0.03711958447363464	-0.48124589635326	5	5	P1P2	0.020490906920552335	-0.7228604808382552	5	5	P1P2	0.7294141258314575	-0.5235612411177392	5	5	P1P2	0.03307529404864765	-0.609078862768908	5	5
ZNF34	P1P2	0.8133800180284387	-0.015515599015024714	5	5	P1P2	0.17965558585975383	-0.10438905919827764	5	5	P1P2	0.573353042229231	-0.0885509436990175	5	5	P1P2	0.7679290876456097	-0.06751526298709727	5	5	P1P2	0.36986302298412677	-0.1305518469656005	5	5	P1P2	0.61534126155303	-0.10503583041866422	5	5	P1P2	0.12482606084086344	-0.33760657819211226	5	5	P1P2	0.5628655792126173	-0.16620429351669005	5	5	P1P2	0.20353097394167363	-0.27753730571491675	5	5	P1P2	0.055771665762230804	-0.5795816626555909	5.0	5.0	P1P2	0.48525204430767466	-0.167107137466869	5.0	5.0	P1P2	0.09175151188930772	-0.3751080072481053	5.0	5.0	P1P2	0.11629721383197843	-0.4286132434193985	5	5	P1P2	0.16323434736596687	-0.27371575129333664	5	5	P1P2	0.051173874340736836	-0.32139800126624846	5	5	P1P2	0.01578029245601058	-0.6382305902030568	5	5	P1P2	0.17596244098795177	-0.5072303080881676	5	5	P1P2	0.008206148482220305	-0.4611622720417016	5	5
ZNF341	P2	0.3791211871364044	0.10474765807438435	5	5	P1	0.2579883999480236	-0.3913646514364449	5	5	P2	0.4999320433634389	0.05434735784539021	5	5	P2	0.3694256909111002	0.09274029866641803	5	5	P1	0.26883544123098935	-0.35366896500983636	5	5	P1	0.7306465370571177	-0.23170170034103563	5	5	P1	0.3584776820580836	-0.1338894614170598	5	5	P2	0.3777591910700736	-0.04664213490388849	5	5	P2	0.5553391681690413	-0.15821624744761667	5	5	P1	0.06310402356536489	-0.5350798032551202	5.0	5.0	P2	0.3832422354766065	0.20859300160601854	5.0	5.0	P1	0.5613450930694636	-0.14727926529712476	5.0	5.0	P1	0.6813220784458349	-0.3260048899468912	5	5	P1	0.16647486521691102	-0.3613738446681065	5	5	P1	0.5183390176250426	-0.3157596183915939	5	5	P1	0.2829209090046798	-0.6375611813887314	5	5	P1	0.062443591788078186	-0.31136705252363245	5	5	P1	0.1140283072715788	-0.6407342713007486	5	5
ZNF343	P1P2	0.8395563665812333	-0.11084378763379786	5	5	P1P2	0.17622434498313178	0.10279019363571647	5	5	P1P2	0.5851299270296404	0.021167729955028452	5	5	P1P2	0.7244914964705692	0.014452776726245642	5	5	P1P2	0.13318652884685875	0.1448644679801279	5	5	P1P2	0.32289112420368404	0.04565973143340855	5	5	P1P2	0.47990457965599476	-0.05480293831070603	5	5	P1P2	0.16363080406359176	-0.2550639693667081	5	5	P1P2	0.5405663495876858	-0.179176935491528	5	5	P1P2	0.6916887461752322	0.10597484248599719	5.0	5.0	P1P2	0.07932778471362903	-0.26868814435116434	5.0	5.0	P1P2	0.4069652635756602	-0.17639275764780948	5.0	5.0	P1P2	0.912538546561851	0.013556142664374818	5	5	P1P2	0.7448685337359373	-0.08407837881073459	5	5	P1P2	0.9346721563099702	-0.003637122016469522	5	5	P1P2	0.945106531518479	0.2570120016029916	5	5	P1P2	0.5622425420415436	-0.17167127152312833	5	5	P1P2	0.8626887721816455	0.04267036503993165	5	5
ZNF345	P1P2	0.8305965821186154	0.0021226752554343586	5	5	P1P2	0.3573111707680998	0.10088194261791182	5	5	P1P2	0.45325034211445103	0.07899850537185067	5	5	P1P2	0.6783189922147637	0.11195909555136936	5	5	P1P2	0.9320652445713453	0.011433772384564772	5	5	P1P2	0.7585541358950337	0.06429085829825447	5	5	P1P2	0.32312655514988287	-0.2680288615511568	5	5	P1P2	0.21573013643677796	-0.4735764445202799	5	5	P1P2	0.162590627069072	-0.4526617126063102	5	5	P1P2	0.5023327796513255	-0.28916776664585403	5.0	5.0	P1P2	0.3882123316033894	-0.19678697226638364	5.0	5.0	P1P2	0.3004733234198309	-0.19864569244697958	5.0	5.0	P1P2	0.3375458206887222	-0.26108687280852155	5	5	P1P2	0.7573067861674742	-0.06107644678560048	5	5	P1P2	0.30865770252731295	-0.21018768326461965	5	5	P1P2	0.6825247315073633	-0.1261053086287498	5	5	P1P2	0.44783836515576936	-0.1526200097182349	5	5	P1P2	0.398976388305064	-0.18354135049232675	5	5
ZNF346	P1P2	0.051861565770183804	-0.30680333133048665	5	5	P1P2	0.2611057972169839	-0.09824104311992339	5	5	P1P2	0.1170613491952866	-0.2561355363240328	5	5	P1P2	0.031618463247356836	-0.2659371792321658	5	5	P1P2	0.4542382887187948	-0.006397854482123877	5	5	P1P2	0.09498105828696286	-0.1292516855342575	5	5	P1P2	0.7047741945312829	-0.05723136438615873	5	5	P1P2	0.871973373926486	-0.45778171123415445	5	5	P1P2	0.8598186834039109	-0.28690687978487367	5	5	P1P2	0.9858722433964192	-0.029449269814196332	5.0	5.0	P1P2	0.9421301947926638	-0.2021563464220075	5.0	5.0	P1P2	0.9080436318417695	-0.23034376131032494	5.0	5.0	P1P2	0.13617735350762197	-0.8930852449608905	5	5	P1P2	0.5936102039731107	-0.39773644709063083	5	5	P1P2	0.19784437006276834	-0.5536250593819707	5	5	P1P2	0.30632642775340424	-0.5927982299861951	5	5	P1P2	0.6027173365753853	-0.21871780757237577	5	5	P1P2	0.41239852718934633	-0.4884122155713171	5	5
ZNF347	P1P2	0.8421201824389952	0.05758215108361326	5	5	P1P2	0.7417691944357909	0.027064020129494933	5	5	P1P2	0.9601220034996745	0.05352249221717933	5	5	P1P2	0.8280406296611389	0.06227012270722964	5	5	P1P2	0.6801202344939881	-0.009099931650568117	5	5	P1P2	0.8197464868910656	0.033148009892267204	5	5	P1P2	0.18747401508881145	0.4191947083299283	5	5	P1P2	0.40309516415760616	0.31562084615956504	5	5	P1P2	0.21424217840312332	0.36440320103650414	5	5	P1P2	0.20956676699003707	0.4936428063250044	5.0	5.0	P1P2	0.19813907770750916	0.2954276253725171	5.0	5.0	P1P2	0.11049380542329276	0.46279296838091444	5.0	5.0	P1P2	0.17727486748422816	0.35593987290629564	5	5	P1P2	0.155938038805793	0.29158292361804566	5	5	P1P2	0.10302889443895534	0.3988161403220258	5	5	P1P2	0.1780658150858888	0.5147248858270933	5	5	P1P2	0.17206864192406413	0.3264836458602518	5	5	P1P2	0.1127209607528247	0.37251350409641376	5	5
ZNF35	P1P2	0.7579303823053511	-0.15912949113193134	5	5	P1P2	0.06586195543951597	0.1227979004041137	5	5	P1P2	0.7760816555091095	-0.02670635762332682	5	5	P1P2	0.9222960410414522	-0.14652894208511827	5	5	P1P2	0.07408584864624519	0.16801498122263017	5	5	P1P2	0.5750285545790008	0.0359096091984494	5	5	P1P2	0.7528777811646814	-0.04456084508968953	5	5	P1P2	0.10121372369483683	-0.4521212265204338	5	5	P1P2	0.37412411033183535	-0.3027907196945466	5	5	P1P2	0.9333779652203422	-0.08426346528995239	5.0	5.0	P1P2	0.6293962443414398	-0.1499929407827851	5.0	5.0	P1P2	0.590723041493479	-0.20674704250510478	5.0	5.0	P1P2	0.4717226084938876	-0.32852791710641244	5	5	P1P2	0.8749465022618163	-0.019896509769862472	5	5	P1P2	0.5414236092395572	-0.20002014410358485	5	5	P1P2	0.5311604483628602	-0.47125637960058997	5	5	P1P2	0.3517725981507275	0.17288558613943916	5	5	P1P2	0.805122067894734	-0.11917652337447338	5	5
ZNF350	P1P2	0.3137489424190628	0.07553389908159308	5	5	P1P2	0.9066902774160648	-0.038091546506883144	5	5	P1P2	0.6269173460706319	0.01851345013151264	5	5	P1P2	0.8607562811969903	0.06015484203532465	5	5	P1P2	0.27672075658327233	-0.11168446793438876	5	5	P1P2	0.5744697932746973	-0.058704654643695	5	5	P1P2	0.42749806478769603	-0.17120763752212334	5	5	P1P2	0.1115125760233425	0.44321650787018657	5	5	P1P2	0.5153283274237019	0.2528785073338555	5	5	P1P2	0.33010155956309795	-0.25976590658199766	5.0	5.0	P1P2	0.020448312971059715	0.4246637464652509	5.0	5.0	P1P2	0.40743386161741946	0.12618363351763354	5.0	5.0	P1P2	0.8655890463203575	-0.021591613293764928	5	5	P1P2	0.06209849923892312	0.39161715769277355	5	5	P1P2	0.32289112420368404	0.15394960110915265	5	5	P1P2	0.7343479333550151	-0.20314992826964484	5	5	P1P2	0.1348892834753228	0.4059329468934269	5	5	P1P2	0.6753210066893833	0.07785303099772127	5	5
ZNF354A	P1P2	0.6170716771521341	-0.0470649423519947	5	5	P1P2	0.8095660183383194	-0.029957446448868025	5	5	P1P2	0.5907771975261833	-0.02261134353148878	5	5	P1P2	0.45078578853056994	-0.0990198217154123	5	5	P1P2	0.7079625981579006	-0.09045915579747026	5	5	P1P2	0.2688354414430465	-0.04680297482997259	5	5	P1P2	0.12064577734392798	-0.3419391900671352	5	5	P1P2	0.5606536679699103	0.2169456510785758	5	5	P1P2	0.7568082863084719	-0.09048990492360585	5	5	P1P2	0.7315757245167147	0.09309432467205393	5.0	5.0	P1P2	0.10716574384747318	0.655876067748402	5.0	5.0	P1P2	0.05712685007249205	0.2415768622395912	5.0	5.0	P1P2	0.07582741190773001	-0.5593283620100099	5	5	P1P2	0.49421947238078934	0.0580913000580525	5	5	P1P2	0.174657273484628	-0.09393471206959586	5	5	P1P2	0.6867403526482643	-0.10666286624862714	5	5	P1P2	0.0589531137357258	0.5265416921116078	5	5	P1P2	0.3326141389769516	0.2682454219476886	5	5
ZNF354B	P1P2	0.2877252586017647	-0.10138241438753974	5	5	P1P2	0.956203342905971	-0.013641355031222246	5	5	P1P2	0.4161477659684787	-0.04290043122482228	5	5	P1P2	0.4371253273720265	-0.12747162108041218	5	5	P1P2	0.6837281913895443	0.03944530178315613	5	5	P1P2	0.8044877278191065	-0.06468706116330915	5	5	P1P2	0.12706035952852732	0.17000001264810746	5	5	P1P2	0.8404343068190454	-0.057212868029152354	5	5	P1P2	0.30958429774164586	0.043091323205360264	5	5	P1P2	0.4298651151046674	0.14771687265714026	5.0	5.0	P1P2	0.32464781907358975	-0.20373120165214897	5.0	5.0	P1P2	0.8648883936509927	-0.06891466082162723	5.0	5.0	P1P2	0.47526346445994017	0.1758334131732757	5	5	P1P2	1.0	0.06275053766665706	5	5	P1P2	0.573353042229231	0.118458484414482	5	5	P1P2	0.9829970256669113	0.14531722176259984	5	5	P1P2	0.42703828457849013	-0.13100852673649846	5	5	P1P2	0.624014549757451	-0.10680220737482747	5	5
ZNF354C	P1P2	0.08835963861028079	-0.15604684691966422	5	5	P1P2	0.39577639495331085	-0.1693559607664482	5	5	P1P2	0.14320800244935544	-0.13159039623657953	5	5	P1P2	0.155938038805793	-0.15445296145591153	5	5	P1P2	0.8614003527990309	0.03883364723937866	5	5	P1P2	0.3560281896042967	-0.07090994308451841	5	5	P1P2	0.2324310062844802	-0.3115865728002647	5	5	P1P2	0.3848959476851117	-0.2366136769663539	5	5	P1P2	0.16784491369219712	-0.2525121427769386	5	5	P1P2	0.20956676699003707	-0.3835098663393037	5.0	5.0	P1P2	0.31184941272231126	-0.7517530707124847	5.0	5.0	P1P2	0.124044390487063	-0.49087126017933763	5.0	5.0	P1P2	0.014090742169017966	-0.5587870542741492	5	5	P1P2	0.18886400118225155	-0.35645311181367223	5	5	P1P2	0.00875856880274653	-0.4524158005212863	5	5	P1P2	0.01832232127717059	-0.4653786849291297	5	5	P1P2	0.4947373503801502	-0.6324320323396265	5	5	P1P2	0.08683925647555048	-0.6963203905264849	5	5
ZNF358	P2	0.4086693864461587	0.04875072262216076	5	5	P2	0.7195802315984939	-0.03872745186081928	5	5	P1	0.5430531134861278	-0.13302929809863218	5	5	P1	0.7165165437905087	-0.08209210532195649	5	5	P1	0.7635497909341242	-0.17571186940165998	5	5	P1	0.4114643557567348	-0.09174311791379135	5	5	P2	0.04763368354549327	0.3727681539600039	5	5	P1	0.3337918885853425	-0.06275849646898275	5	5	P2	0.137728492063376	0.35786949491392184	5	5	P2	0.043910702954763445	0.43750338395974775	5.0	5.0	P1	0.1447153421616901	0.31758258399517597	5.0	5.0	P2	0.04262483364149295	0.30215863937027776	5.0	5.0	P2	0.009707142527067945	0.557733793673335	5	5	P2	0.4424632993644232	0.06781018310962231	5	5	P2	0.011421455430468916	0.29767032533003995	5	5	P1	0.030279537074555263	-0.7579928474019327	5	5	P1	0.2778081181355362	0.2097703198350165	5	5	P2	0.03794671124322126	0.3020255709727326	5	5
ZNF362	P1P2	0.4199170490188481	-0.2737431836326884	5	5	P1P2	0.08111042698927425	-0.21088426984622166	5	5	P1P2	0.08959133286204272	-0.22880787128908164	5	5	P1P2	0.7566833480684749	-0.36227675627699135	5	5	P1P2	0.15955464854750245	-0.10989124191228217	5	5	P1P2	0.24212838957114313	-0.2137482423594104	5	5	P1P2	0.8673149070362676	0.1287387486884195	5	5	P1P2	0.43567444428394575	-0.5970205817727557	5	5	P1P2	0.8475762014167498	-0.3757570259610721	5	5	P1P2	0.8448253075860679	0.0572564888685263	4.0	4.0	P1P2	0.08863733314552041	-0.5084241129838158	5.0	5.0	P1P2	0.6108727931399291	-0.09703489037284829	4.0	4.0	P1P2	0.9164400457756341	-0.4996333423101871	5	5	P1P2	0.15834212875519538	-0.5757746579375437	5	5	P1P2	0.6061486551198298	-0.6221820977343333	5	5	P1P2	0.9047419621255482	-0.6507739040558627	5	5	P1P2	0.030342172824185734	-1.1175009635522481	5	5	P1P2	0.1533256402674971	-0.8910303289377616	5	5
ZNF365	P1P2	0.38852057667582884	0.01968193893361589	5	5	P1P2	0.47121796174138275	0.007277133623610581	5	5	P1P2	0.24411398909437887	0.008369800664012744	5	5	P1P2	0.3090473856644961	0.026535861851209337	5	5	P1P2	0.36767957946938	0.03423346483065573	5	5	P1P2	0.16497328162855895	0.016941332163026342	5	5	P1P2	0.7924541466449858	-0.060095874071557864	5	5	P1P2	0.04596143031359691	-0.7518011890191668	5	5	P1P2	0.06269697804706462	-0.41243934163423474	5	5	P1P2	0.46682643049771666	-0.13330557848864713	5.0	5.0	P1P2	0.08175789141695085	-0.33783074183557954	5.0	5.0	P1P2	0.0657331995739113	-0.3390813890473236	5.0	5.0	P1P2	0.9118884990201772	0.09014123409777558	5	5	P1P2	0.28587095815572117	-0.3117009265358565	5	5	P1P2	0.7073529947218009	-0.1545215533895231	5	5	P1P2	0.7716886820189685	0.05272819863572866	5	5	P1P2	0.5688963630625692	-0.37715831778797654	5	5	P1P2	0.7055253107954478	-0.16221505957612392	5	5
ZNF367	P1P2	0.3220893240308603	-0.08449103590315486	5	5	P1P2	0.12983098247968855	0.262150245498896	5	5	P1P2	0.46769378602703815	0.03738634298354701	5	5	P1P2	0.39440972869057955	-0.08101136735968041	5	5	P1P2	0.14120305998805147	0.26781019869299855	5	5	P1P2	0.5414236092395572	0.053792361553444724	5	5	P1P2	0.07382588818924588	-0.46415307428138736	5	5	P1P2	0.5125572479769669	-0.3741226215169901	5	5	P1P2	0.07177393689351878	-0.3666375315048777	5	5	P1P2	0.052280351073719984	-0.6582295031344684	5.0	5.0	P1P2	0.16553736627892357	-0.2647683445577458	5.0	5.0	P1P2	0.006107843184758479	-0.3903916325570906	5.0	5.0	P1P2	0.009366320768485113	-0.7518105040609245	5	5	P1P2	0.670534942167365	0.22796571871660984	5	5	P1P2	0.05678833491480309	-0.34772560798002616	5	5	P1P2	0.013368661293184283	-0.8378789341566324	5	5	P1P2	0.9496746402507427	0.1612951567069926	5	5	P1P2	0.07006458629647236	-0.49262695191031386	5	5
ZNF37A	P1P2	0.9836508928623502	0.021749517647795296	5	5	P1P2	0.7079625982813214	0.022441574507541164	5	5	P1P2	0.6450424232212459	0.02854074478640754	5	5	P1P2	0.652707306610163	-0.03192549316070998	5	5	P1P2	0.3032362599016899	-0.03875868430513805	5	5	P1P2	0.24879144422278254	-0.012874895158807307	5	5	P1P2	0.7975205803509268	0.04157567748153373	5	5	P1P2	0.8028002520799137	-0.2096314411389992	5	5	P1P2	0.8999875842112798	0.04230973412620076	5	5	P1P2	0.42650432301149943	0.12196232774808664	5.0	5.0	P1P2	0.8456430304695072	-0.17701436871653695	5.0	5.0	P1P2	0.8701005453281383	0.036531184004820576	5.0	5.0	P1P2	0.6645711305700504	0.14666737970956642	5	5	P1P2	0.8652667034824154	-0.05339565685941176	5	5	P1P2	0.8872343124053941	0.024427902394604035	5	5	P1P2	0.8038535163569415	0.23584098588123145	5	5	P1P2	0.16150926944795174	-0.268929069951966	5	5	P1P2	0.6368299266985868	-0.06955889356713331	5	5
ZNF382	P1P2	0.39213830686592344	0.017857093336591714	5	5	P1P2	0.8989005024436794	0.00709142738051879	5	5	P1P2	0.4681963437606801	-0.010340893122522654	5	5	P1P2	0.20187004433122002	0.04821997580902557	5	5	P1P2	0.7423887290733108	-0.050208621233825274	5	5	P1P2	0.41333395475902845	-0.003806729617427391	5	5	P1P2	0.7354878445240582	-0.4017682005470917	5	5	P1P2	0.7062907513758719	-0.09602145263991256	5	5	P1P2	0.7177824034976118	-0.17803279771622083	5	5	P1P2	0.9451720893645519	-0.40728413128955077	5.0	5.0	P1P2	0.4351718963382202	0.16910048413507803	5.0	5.0	P1P2	0.30709203993310996	-0.23027017347105017	5.0	5.0	P1P2	0.956203342905971	-0.188485982112599	5	5	P1P2	0.5290124249393624	-0.05987549950178925	5	5	P1P2	0.7498360609025221	-0.2051060108711158	5	5	P1P2	0.6193822080722553	-0.19458514759990833	5	5	P1P2	0.4591961913733994	0.08733327097003522	5	5	P1P2	0.3404442227980642	-0.12983700402456946	5	5
ZNF383	P1P2	0.9908440601866405	0.037386381544488693	5	5	P1P2	0.3392001034051365	-0.026793231926999866	5	5	P1P2	0.40265253064663653	-0.008789487916316735	5	5	P1P2	0.59304310536676	-0.045587288480492816	5	5	P1P2	0.39532052185279287	-0.07779327627182164	5	5	P1P2	0.2210343589384719	-0.01666201389251931	5	5	P1P2	0.941425753144153	0.007538175366295266	5	5	P1P2	0.4380928439912075	0.4139708852497952	5	5	P1P2	0.427970779885427	0.19290529351341149	5	5	P1P2	0.6308208967245799	0.08663903634664923	5.0	5.0	P1P2	0.5361217686338792	0.19257463955955156	5.0	5.0	P1P2	0.4322415204700235	0.18086140531751116	5.0	5.0	P1P2	0.9327169053155004	0.04724214694780624	5	5	P1P2	0.6234346882277115	0.1522763445420703	5	5	P1P2	0.956203342905971	0.08194776109995688	5	5	P1P2	0.9411924401945758	0.05147152045183381	5	5	P1P2	0.8963060361216453	0.2271632455774135	5	5	P1P2	0.8807634722760593	0.22299981394232185	5	5
ZNF384	P1P2	0.17859457117897082	-0.2775736274073646	5	5	P1P2	0.09579513277659467	-0.2832647340185056	5	5	P1P2	0.07983293197320383	-0.25846192326758716	5	5	P1P2	0.15356174669832212	-0.3508511580275078	5	5	P1P2	0.10407191859679256	-0.30647650685793687	5	5	P1P2	0.06152685276605783	-0.2995947007612014	5	5	P1P2	0.2045018691036683	-0.3409601792281182	5	5	P1P2	0.4166063801617488	0.1495875532367392	5	5	P1P2	0.9593829357207242	-0.11266870452405564	5	5	P1P2	0.6627484622632986	-0.12186643088107946	4.0	4.0	P1P2	0.47143074053256073	0.2951453408732097	5.0	5.0	P1P2	0.4687083944965017	-0.07582735475508147	4.0	4.0	P1P2	0.12291866914997435	-1.0931020557366067	5	5	P1P2	0.2559245297018299	-0.2574751776732581	5	5	P1P2	0.02827397944390622	-0.5773504499185469	5	5	P1P2	0.23429970589895688	-1.387124019421928	5	5	P1P2	0.9346721563099702	-0.283720846205513	5	5	P1P2	0.046390534893411994	-0.6705102503121133	5	5
ZNF385A	P1	0.0735566083764869	0.18105946366651782	5	5	P1	0.1682396737911236	-0.17914880932400623	5	5	P2	0.2241428564168234	-0.10779203961662398	5	5	P1	0.08668838681244406	0.16987172243922247	5	5	P2	0.5046318994337735	-0.12887959914643388	5	5	P2	0.13682493914715685	-0.1197104544654501	5	5	P1	0.05085414135277676	-0.4292748386286971	5	5	P2	0.0965206018208048	-0.7185894114995599	5	5	P2	0.22661365903346542	-0.3169469544320179	5	5	P1	0.006464509222851198	-0.5457479203146809	5.0	5.0	P2	0.1766265443080216	-0.19107625765726124	5.0	5.0	P1	0.28156109293364684	-0.08589949602100377	5.0	5.0	P1	0.5677847846933253	-0.14091426166527302	5	5	P2	0.09546883506749182	-0.5280258085628912	5	5	P2	0.07006458629647236	-0.23842071059634665	5	5	P1	0.10905072335524615	-0.43338319653731333	5	5	P2	0.16798670191220344	-0.602178075130107	5	5	P2	0.058296601878532084	-0.2500530005675781	5	5
ZNF385C	ENST00000436535.3	0.8063911325407889	-0.12167986976830159	5	5	ENST00000436535.3	0.6891536713314235	-0.019195679435986646	5	5	ENST00000436535.3	0.7036993243700329	-0.0498598556628936	5	5	ENST00000436535.3	0.8459690382750003	-0.06073365784217457	5	5	ENST00000436535.3	0.38045532507206414	-0.042453023151667275	5	5	ENST00000436535.3	0.4313445958923472	-0.047469846224698915	5	5	ENST00000436535.3	0.1444832057734658	-0.4911531348768756	5	5	ENST00000436535.3	0.2551588438218714	0.4062225404488892	5	5	ENST00000436535.3	0.9508762898838227	-0.05173580707732828	5	5	ENST00000436535.3	0.46029622007334237	-0.31855344454278733	5.0	5.0	ENST00000436535.3	0.380547776690101	0.2638206674420256	5.0	5.0	ENST00000436535.3	0.9475161081511073	0.07198633079345702	5.0	5.0	ENST00000436535.3	0.031488795539441033	-0.7296533626387903	5	5	ENST00000436535.3	0.20802001851701013	0.25406869165777457	5	5	ENST00000436535.3	0.16672612526104502	-0.2787846689479306	5	5	ENST00000436535.3	0.18694025115971658	-0.49388611828211615	5	5	ENST00000436535.3	0.4783100543611559	0.13475714454966362	5	5	ENST00000436535.3	0.5616897582249714	-0.11206625197772076	5	5
ZNF391	P1P2	0.4512780915591509	0.02348878853772407	5	5	P1P2	0.5236617734998397	0.07832817824823984	5	5	P1P2	0.30477874463450083	0.022231098979786548	5	5	P1P2	0.7855191597581799	-0.05638698882668952	5	5	P1P2	0.8601123021937599	0.05951648158079379	5	5	P1P2	0.7937239629582297	-0.03397264067369555	5	5	P1P2	0.3373981330826914	-0.16427448177418366	5	5	P1P2	0.43374528070789486	-0.3110771148919382	5	5	P1P2	0.26853148062012444	-0.29388443902317024	5	5	P1P2	0.44936241109023856	-0.11447848132796538	5.0	5.0	P1P2	0.5697849451400636	-0.15611556801867635	5.0	5.0	P1P2	0.37854401451818365	-0.13529702467332086	5.0	5.0	P1P2	0.5992947904247887	-0.15367203484550587	5	5	P1P2	0.9138388167573934	-0.031233092819069497	5	5	P1P2	0.6084410444058694	-0.09129457997361663	5	5	P1P2	0.6368299265493211	-0.15998064750549973	5	5	P1P2	0.8140161177522891	-0.08467367765251525	5	5	P1P2	0.4823887221984342	-0.07069064752153238	5	5
ZNF394	P1P2	0.15074665900656484	-0.1324098763087761	5	5	P1P2	0.8917684036512643	-0.032233516657326954	5	5	P1P2	0.195005061838889	-0.06677479909452262	5	5	P1P2	0.23559188094555417	-0.1412396467534723	5	5	P1P2	0.8743005832625382	-0.031809892772691875	5	5	P1P2	0.1712976779942671	-0.0750412719793242	5	5	P1P2	0.08013113736514325	0.30238821659428505	5	5	P1P2	0.7044630861159952	-0.1051372444644939	5	5	P1P2	0.6169033723638908	0.19729573033274275	5	5	P1P2	0.09909377650769523	0.4164615645790295	5.0	5.0	P1P2	0.888473530911861	0.1323127821495286	5.0	5.0	P1P2	0.2395231285930295	0.3265818516659369	5.0	5.0	P1P2	0.4978506990815794	0.1578267439001183	5	5	P1P2	0.6795196169396486	-0.0698914803323654	5	5	P1P2	0.8453273044541533	0.056009808188557164	5	5	P1P2	0.5534296845112313	0.42224899512399067	5	5	P1P2	0.8191092976991489	0.17867414950552407	5	5	P1P2	0.669937618259786	0.22750084112853233	5	5
ZNF395	P1P2	0.6397579107575928	-0.1570309339199567	5	5	P1P2	0.599864603029657	-0.04975318030314102	5	5	P1P2	0.4911183044602543	-0.08690027542193546	5	5	P1P2	0.9738442841139572	-0.13310501259860086	5	5	P1P2	0.6141888375942586	-0.12313753567772778	5	5	P1P2	0.7116241386137672	-0.03379611697676265	5	5	P1P2	0.6406938155832718	-0.16955855704611125	5	5	P1P2	0.41566608075843015	0.25293680595121765	5	5	P1P2	0.6094054588203628	0.14786233341317967	5	5	P1P2	0.18145313142112451	-0.37055707267192267	5.0	5.0	P1P2	0.30909470999191657	0.3540801737112127	5.0	5.0	P1P2	0.8916579226077046	-0.16395793147631685	5.0	5.0	P1P2	0.5650103958299395	-0.5324118893239561	5	5	P1P2	0.2477838932915073	0.017054160351911613	5	5	P1P2	0.8102013735753292	-0.13517668091677046	5	5	P1P2	0.32894607189663727	-0.6899619249181188	5	5	P1P2	0.3642028091879618	0.16673303812057927	5	5	P1P2	0.9875743112624069	-0.17733144984252727	5	5
