	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	mageck_lfc	mwp_mageck_pvalue	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	mageck_lfc	mwp_mageck_pvalue	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	mageck_lfc	mwp_mageck_pvalue	sgRNA count_MW	sgRNA count_avg
gene																																																			
pseudo_1075	pseudo_transcript_0	0.33305697341219276	-0.07838458039892444	10.0	10.0	pseudo_transcript_0	0.8435331054451851	-0.04593553227188158	10.0	10.0	pseudo_transcript_0	0.5014096643412871	-0.07417642472675325	0.29179	0.4180410938464829	10.0	10.0	pseudo_transcript_0	0.6968202725134064	-0.07040694546301828	10.0	10.0	pseudo_transcript_0	0.42426509245166066	-0.06779897723549803	10.0	10.0	pseudo_transcript_0	0.5355435686844598	-0.13306120750340591	0.7489	0.4172080955834776	10.0	10.0	pseudo_transcript_0	0.7138876633586755	-0.04597328084634993	10.0	10.0	pseudo_transcript_0	0.3414645176639012	-0.09596350643500827	10.0	10.0	pseudo_transcript_0	0.6297993468775602	-0.13612041427971844	0.9387866666666667	0.4180410938464829	10.0	10.0
pseudo_1076	pseudo_transcript_0	0.15967521710347943	-0.15374469298033014	10.0	10.0	pseudo_transcript_0	0.6204060080842454	-0.0748373287621874	10.0	10.0	pseudo_transcript_0	0.42534843983990545	-0.11791338782352523	0.02612666666666669	0.07653181509573175	10.0	10.0	pseudo_transcript_0	0.4440979228081574	-0.1759175284378753	10.0	10.0	pseudo_transcript_0	0.8218095961461851	0.04494401482581328	9.0	9.0	pseudo_transcript_0	0.21547499779776114	-0.004059293030117719	-0.003140000000000013	0.07653181509573175	9.0	9.0	pseudo_transcript_0	0.18567485803666228	0.013117651298696001	9.0	9.0	pseudo_transcript_0	0.1668480676104006	0.06446854216345607	10.0	10.0	pseudo_transcript_0	0.013303687769554574	0.017109456004341855	0.30201666666666666	0.07653181509573175	9.0	9.0
pseudo_1077	pseudo_transcript_0	0.5711064127297589	-0.0840716877473756	10.0	10.0	pseudo_transcript_0	0.4734575795818122	-0.04511727788840573	10.0	10.0	pseudo_transcript_0	0.3053908367043753	-0.09927511269303695	-1.8891833333333334	0.327345680145932	10.0	10.0	pseudo_transcript_0	0.54495569219797	-0.22125665395273617	10.0	10.0	pseudo_transcript_0	0.02735891481244267	-0.13412848397044533	10.0	10.0	pseudo_transcript_0	0.04284760236816564	-0.1420752187252431	0.46024333333333334	0.32663007293282775	10.0	10.0	pseudo_transcript_0	0.87230685240081	-0.04645381455028249	10.0	10.0	pseudo_transcript_0	0.11219544520365529	-0.056214207192262715	10.0	10.0	pseudo_transcript_0	0.2548900626385162	-0.08784613716441214	-0.5719866666666666	0.3287799456693551	10.0	10.0
pseudo_1078	pseudo_transcript_0	0.0018766020072863141	0.1995219188296201	10.0	10.0	pseudo_transcript_0	0.44322477011713135	-0.17937901427892047	10.0	10.0	pseudo_transcript_0	0.08677804897731557	0.10686979271646398	0.35253666666666666	0.6317788139302105	10.0	10.0	pseudo_transcript_0	0.011673385964948598	0.19437768458978388	10.0	10.0	pseudo_transcript_0	0.07375565184425067	-0.14021462632001266	10.0	10.0	pseudo_transcript_0	0.3089704072900247	0.01938867028141622	0.18416666666666667	0.6317788139302105	10.0	10.0	pseudo_transcript_0	0.00891323015731878	0.1598938937597227	10.0	10.0	pseudo_transcript_0	0.49244877208689974	-0.056291766348890236	10.0	10.0	pseudo_transcript_0	0.15110761509435597	0.04897435673420375	0.8732566666666667	0.6317788139302105	10.0	10.0
pseudo_1079	pseudo_transcript_0	0.1378521245253509	-0.15860730504848455	10.0	10.0	pseudo_transcript_0	0.05501825310933804	0.12223996753485583	10.0	10.0	pseudo_transcript_0	0.9747964855203	-0.059499150091390764	0.7172700000000001	0.014468223642750166	10.0	10.0	pseudo_transcript_0	0.6360257144379224	-0.12621440777901624	10.0	10.0	pseudo_transcript_0	0.16618436395293135	0.1035475484116105	10.0	10.0	pseudo_transcript_0	0.7643010939810916	-0.03648432441446501	0.9330333333333334	0.014468223642750166	10.0	10.0	pseudo_transcript_0	0.6370571518132064	-0.11434760113773394	10.0	10.0	pseudo_transcript_0	0.06533508115928038	0.027143626298170447	10.0	10.0	pseudo_transcript_0	0.5430100715191655	-0.034116963329882344	1.1846333333333334	0.014468223642750166	10.0	10.0
pseudo_108	pseudo_transcript_0	0.5562601114930961	-0.16919088779579547	10.0	10.0	pseudo_transcript_0	0.6111151230545064	-0.1455901420239988	10.0	10.0	pseudo_transcript_0	0.3398772584651807	-0.15046463511645494	0.4907000000000001	0.42895890934792935	10.0	10.0	pseudo_transcript_0	0.39265746912260424	-0.049234752936825964	10.0	10.0	pseudo_transcript_0	0.879278165112317	-0.1685679021368176	10.0	10.0	pseudo_transcript_0	0.6430882428410921	-0.04603534547965075	0.6720666666666667	0.42895890934792935	10.0	10.0	pseudo_transcript_0	0.9062505577096401	-0.04176685340750575	10.0	10.0	pseudo_transcript_0	0.5008350543704888	-0.1552864258219734	10.0	10.0	pseudo_transcript_0	0.6671806456303047	-0.04824671987110344	0.8319066666666667	0.4298055527989575	10.0	10.0
pseudo_1080	pseudo_transcript_0	0.032560735681125975	0.12159709107939733	10.0	10.0	pseudo_transcript_0	0.7164542407669019	-0.0643644686175614	10.0	10.0	pseudo_transcript_0	0.24242478086768404	-0.015057544843973545	-0.4959733333333333	0.8567405306599808	10.0	10.0	pseudo_transcript_0	0.06914428824150233	0.05563055160639852	10.0	10.0	pseudo_transcript_0	0.49268309716459546	-0.030924146215140298	10.0	10.0	pseudo_transcript_0	0.15528849189438423	0.043635081665494346	-0.2547	0.8556024472271618	10.0	10.0	pseudo_transcript_0	0.24457858522126474	0.016606473956457733	10.0	10.0	pseudo_transcript_0	0.4850579817034196	-0.005438805881025345	10.0	10.0	pseudo_transcript_0	0.21458951350995692	-0.04146935700055481	-0.3139233333333334	0.8578789120374584	10.0	10.0
pseudo_1081	pseudo_transcript_0	0.039139537971434796	0.1919153309424406	10.0	10.0	pseudo_transcript_0	0.46624358789195586	0.14763152336237778	10.0	10.0	pseudo_transcript_0	0.027667364969699168	0.1368208500620509	0.21301666666666672	0.805856546309455	10.0	10.0	pseudo_transcript_0	0.11894926992872527	-0.09092503629050719	10.0	10.0	pseudo_transcript_0	0.47074516523397825	0.0700093093332526	10.0	10.0	pseudo_transcript_0	0.18022581519037284	0.06210925749097842	0.7573566666666666	0.8081023670304899	10.0	10.0	pseudo_transcript_0	0.4224583309244482	0.048591655648471226	10.0	10.0	pseudo_transcript_0	0.4740853811655602	-0.04951444564361087	10.0	10.0	pseudo_transcript_0	0.9922965125708878	-0.004276638437581355	1.1465	0.8036123257178098	10.0	10.0
pseudo_1082	pseudo_transcript_0	0.31156659442303036	-0.19740860941252755	10.0	10.0	pseudo_transcript_0	0.421716928948651	-0.06587630021152023	10.0	10.0	pseudo_transcript_0	0.2003251645552947	-0.0694475293164858	0.3653033333333333	0.7045581157087002	10.0	10.0	pseudo_transcript_0	0.33387579967415026	-0.2684230877416398	10.0	10.0	pseudo_transcript_0	0.9959019351572742	-0.06238358455006582	10.0	10.0	pseudo_transcript_0	0.37310508337284476	-0.0759136841424501	0.10544666666666665	0.7045581157087002	10.0	10.0	pseudo_transcript_0	0.3705251505500251	-0.2340557766724359	10.0	10.0	pseudo_transcript_0	0.7702272605918112	-0.13349812966184899	10.0	10.0	pseudo_transcript_0	0.27591842756804885	-0.09370769676759794	1.3691000000000002	0.7067126624766116	10.0	10.0
pseudo_1083	pseudo_transcript_0	0.12765712251285613	-0.13397435786515177	10.0	10.0	pseudo_transcript_0	0.7562778291303175	0.044202908946872156	10.0	10.0	pseudo_transcript_0	0.22120992839345666	-0.1260043187518761	0.34251666666666664	0.9128258115826495	10.0	10.0	pseudo_transcript_0	0.8400897310791064	0.006686799836990521	10.0	10.0	pseudo_transcript_0	0.7098879684465282	-0.013998897200973545	10.0	10.0	pseudo_transcript_0	0.6611417129874335	-0.012220158762751523	0.5728300000000001	0.913975922205455	10.0	10.0	pseudo_transcript_0	0.9828628279534474	0.0228297416957131	10.0	10.0	pseudo_transcript_0	0.6277939806453822	0.053631734568525304	10.0	10.0	pseudo_transcript_0	0.8637813897863218	0.02267198853000268	-0.5082666666666668	0.9116758835121852	10.0	10.0
pseudo_1084	pseudo_transcript_0	0.9480023728889262	-0.10131278223481661	10.0	10.0	pseudo_transcript_0	0.022021034446835532	0.1594840732998737	10.0	10.0	pseudo_transcript_0	0.29987708852097406	0.052728099054812926	0.5270666666666667	0.1521798903187437	10.0	10.0	pseudo_transcript_0	0.2093225566646022	-0.13137324699523314	10.0	10.0	pseudo_transcript_0	0.03957642964835283	0.04021226153209063	10.0	10.0	pseudo_transcript_0	0.4762230743789828	0.005233906078608223	0.56477	0.1521798903187437	10.0	10.0	pseudo_transcript_0	0.14108994240712283	-0.13215425537934836	10.0	10.0	pseudo_transcript_0	0.054368782054272695	0.023692535692761887	10.0	10.0	pseudo_transcript_0	0.622431634082765	-0.01521945109556766	1.0164	0.1517652725962131	10.0	10.0
pseudo_1085	pseudo_transcript_0	0.19691571089652782	-0.19436166019922285	10.0	10.0	pseudo_transcript_0	0.09362119552278608	-0.06168454774144642	10.0	10.0	pseudo_transcript_0	0.03903264407569629	-0.11235150584108004	0.9083666666666667	0.29414394543491695	10.0	10.0	pseudo_transcript_0	0.07188179356037494	-0.08372616816000371	10.0	10.0	pseudo_transcript_0	0.2870308066062802	-0.17947455069826992	10.0	10.0	pseudo_transcript_0	0.07051281973322684	-0.16192101406701845	0.6500666666666667	0.29414394543491695	10.0	10.0	pseudo_transcript_0	0.16354979403081982	-0.18059676088205814	10.0	10.0	pseudo_transcript_0	0.10287483628670122	-0.10439028072817325	10.0	10.0	pseudo_transcript_0	0.0757684251993048	-0.1591778800061885	0.9743466666666666	0.29414394543491695	10.0	10.0
pseudo_1086	pseudo_transcript_0	0.5602006632573382	-0.07902900578416067	10.0	10.0	pseudo_transcript_0	0.27718265703083445	0.12730325789602437	10.0	10.0	pseudo_transcript_0	0.7204846943256531	0.022047237850317356	0.4264033333333333	0.8340385378897275	10.0	10.0	pseudo_transcript_0	0.09162835887999474	-0.2326118060062431	10.0	10.0	pseudo_transcript_0	0.5957690828301545	-0.0009339747507498367	10.0	10.0	pseudo_transcript_0	0.2139358396355826	0.018754498239514236	0.7706633333333333	0.8340385378897275	10.0	10.0	pseudo_transcript_0	0.08559004464591484	-0.0680311153672994	10.0	10.0	pseudo_transcript_0	0.8121642342285323	0.029839675379663557	10.0	10.0	pseudo_transcript_0	0.3421593226740429	-0.03791288557613152	0.8298199999999999	0.8340385378897275	10.0	10.0
pseudo_1087	pseudo_transcript_0	0.005089117016999999	-0.2485132615503325	10.0	10.0	pseudo_transcript_0	0.0618499011408327	0.17849946031151054	10.0	10.0	pseudo_transcript_0	0.2206556182480871	-0.04250640668671146	0.09971666666666669	0.9082272184925919	10.0	10.0	pseudo_transcript_0	0.014287192552890857	-0.20503455778378635	10.0	10.0	pseudo_transcript_0	0.15354364248607008	0.0460072746729455	10.0	10.0	pseudo_transcript_0	0.3746884995145481	-0.11398523641714009	0.15024666666666667	0.9070780445033777	10.0	10.0	pseudo_transcript_0	0.10621597623847398	-0.17344638332589568	10.0	10.0	pseudo_transcript_0	0.32746505087996247	-0.11319643348108092	10.0	10.0	pseudo_transcript_0	0.08053985895519902	-0.1253220827026196	-0.21518666666666666	0.9093765845805485	10.0	10.0
pseudo_1088	pseudo_transcript_0	0.6250184767446113	0.047783792481240935	10.0	10.0	pseudo_transcript_0	0.8966676087601115	0.06545459460721974	10.0	10.0	pseudo_transcript_0	0.7964929740609874	0.04398821263210808	0.46588	0.20791329101667066	10.0	10.0	pseudo_transcript_0	0.2778319525878393	0.04093619440631996	10.0	10.0	pseudo_transcript_0	0.9210946010961499	0.04689640363382078	10.0	10.0	pseudo_transcript_0	0.41476980748265546	0.030014496647605093	0.5791166666666666	0.20791329101667066	10.0	10.0	pseudo_transcript_0	0.5729838368844378	0.06580264568223422	10.0	10.0	pseudo_transcript_0	0.5586210128976534	-0.13932825517939776	10.0	10.0	pseudo_transcript_0	0.9201348374005144	0.032962551351923115	1.1276433333333333	0.20791329101667066	10.0	10.0
pseudo_1089	pseudo_transcript_0	0.1913793622869029	-0.01585356669631957	10.0	10.0	pseudo_transcript_0	0.5127918173067021	0.02700165521341234	10.0	10.0	pseudo_transcript_0	0.6975206206459079	-0.021016539123598365	0.42863333333333337	0.2370176138067911	10.0	10.0	pseudo_transcript_0	0.678461459145973	-0.09887321995777182	10.0	10.0	pseudo_transcript_0	0.6571053781649148	0.08207487108759093	10.0	10.0	pseudo_transcript_0	0.733033716842601	-0.04342476848943742	0.8634866666666667	0.2370176138067911	10.0	10.0	pseudo_transcript_0	0.24820083726921494	0.05785703705218731	10.0	10.0	pseudo_transcript_0	0.36200718051617076	-0.07759553815791033	10.0	10.0	pseudo_transcript_0	0.9390232055736113	0.0196016634494422	1.0507099999999998	0.2370176138067911	10.0	10.0
pseudo_109	pseudo_transcript_0	0.6302160886713912	0.11681436987621165	10.0	10.0	pseudo_transcript_0	0.8573358977856398	-0.08607320950890433	10.0	10.0	pseudo_transcript_0	0.6737569534471471	0.04023059456831243	0.02339333333333334	0.6788926319525337	10.0	10.0	pseudo_transcript_0	0.36406988251673134	0.05444500882185391	10.0	10.0	pseudo_transcript_0	0.6131744360112141	-0.19918464956971813	10.0	10.0	pseudo_transcript_0	0.5841250883592854	0.03175744905200769	-0.19234333333333334	0.6778310252730229	10.0	10.0	pseudo_transcript_0	0.5882030262682568	0.016292224799095378	10.0	10.0	pseudo_transcript_0	0.7634860333482693	-0.06299465273047426	10.0	10.0	pseudo_transcript_0	0.9970370809960607	-0.02281997666289955	0.6282766666666667	0.6799548760663259	10.0	10.0
pseudo_1090	pseudo_transcript_0	0.5538181007398483	-0.12207593647384203	9.0	9.0	pseudo_transcript_0	0.020875586667104408	0.18085186238870907	9.0	9.0	pseudo_transcript_0	0.18254066118709333	0.04189923280233724	-0.009840000000000015	0.6307477454887258	9.0	9.0	pseudo_transcript_0	0.04298381321028504	-0.18124149963600086	9.0	9.0	pseudo_transcript_0	0.05662069055643573	0.08862995380343186	9.0	9.0	pseudo_transcript_0	0.8435333826060225	-0.03317689865583465	0.23428999999999997	0.6307477454887258	9.0	9.0	pseudo_transcript_0	0.023952529206853777	-0.17532790115154148	9.0	9.0	pseudo_transcript_0	0.1175256041771537	0.02973422262867567	9.0	9.0	pseudo_transcript_0	0.3487879709169306	-0.0749545137261062	0.4054166666666667	0.6307477454887258	9.0	9.0
pseudo_1091	pseudo_transcript_0	0.18256830094114762	-0.32898043385884235	10.0	10.0	pseudo_transcript_0	0.17255999755496265	-0.17050713935685072	10.0	10.0	pseudo_transcript_0	0.021591109799930838	-0.1780681746131502	0.4349766666666666	0.3294986038485903	10.0	10.0	pseudo_transcript_0	0.1815029006250679	-0.17515262636941178	10.0	10.0	pseudo_transcript_0	0.08425894396779647	-0.08548758753040726	10.0	10.0	pseudo_transcript_0	0.04422711992758901	-0.18670449165208938	0.53814	0.3294986038485903	10.0	10.0	pseudo_transcript_0	0.7743836051893949	-0.16102262368103934	10.0	10.0	pseudo_transcript_0	0.07561031209806753	-0.11570460476641076	10.0	10.0	pseudo_transcript_0	0.11901589244143108	-0.08545248018390661	1.0467633333333335	0.3294986038485903	10.0	10.0
pseudo_1092	pseudo_transcript_0	0.07855347008213419	0.23520141861034663	9.0	9.0	pseudo_transcript_0	0.5970796870134768	0.06030191659682283	9.0	9.0	pseudo_transcript_0	0.11247463121739547	0.1551114320934077	0.10253666666666665	0.1681341341181456	9.0	9.0	pseudo_transcript_0	0.017759489612762306	0.23330125809153893	9.0	9.0	pseudo_transcript_0	0.17833765082148423	0.050685789158616136	9.0	9.0	pseudo_transcript_0	0.01676492551833372	0.16618312136568222	0.8727133333333333	0.1681341341181456	9.0	9.0	pseudo_transcript_0	0.0976597199009599	0.14219153885225563	9.0	9.0	pseudo_transcript_0	0.13279718021150722	0.02750896933993463	9.0	9.0	pseudo_transcript_0	0.043751489715773674	0.10113360829449923	0.16802333333333333	0.1681341341181456	9.0	9.0
pseudo_11	pseudo_transcript_0	0.08232156324736976	0.058863160813778244	10.0	10.0	pseudo_transcript_0	0.3571315469995118	0.16235241744045073	10.0	10.0	pseudo_transcript_0	0.04131733108909147	0.054528993418184034	-0.2899	0.69061196679409	10.0	10.0	pseudo_transcript_0	0.029044743727794167	0.05187865286950861	10.0	10.0	pseudo_transcript_0	0.26066338675436007	0.054575859169896025	10.0	10.0	pseudo_transcript_0	0.011776137007743282	0.034076847322361	0.59957	0.69061196679409	10.0	10.0	pseudo_transcript_0	0.05459547222274436	0.14184319714281582	10.0	10.0	pseudo_transcript_0	0.02200559528305202	0.13733375372518583	10.0	10.0	pseudo_transcript_0	0.0036415292619408285	0.11281750094682297	0.6856966666666667	0.6916810996283622	10.0	10.0
pseudo_110	pseudo_transcript_0	0.9398374341070928	-0.03695878104881197	10.0	10.0	pseudo_transcript_0	0.5275497332263921	-0.048794408314052164	10.0	10.0	pseudo_transcript_0	0.8192579566480578	-0.024794012540392475	0.08879000000000002	0.8283838162542768	10.0	10.0	pseudo_transcript_0	0.7607451556354085	0.014711799356309735	10.0	10.0	pseudo_transcript_0	0.2707465906580552	-0.1059539162021688	10.0	10.0	pseudo_transcript_0	0.6004212763710879	-0.019420384363943236	0.1495166666666667	0.8283838162542768	10.0	10.0	pseudo_transcript_0	0.27007824871652963	0.07143907892323524	10.0	10.0	pseudo_transcript_0	0.08290511730636776	-0.21177670578108398	10.0	10.0	pseudo_transcript_0	0.4067702188157941	-0.02732361513802768	0.6480333333333334	0.8283838162542768	10.0	10.0
pseudo_111	pseudo_transcript_0	0.06577439109035771	0.17225602139034202	10.0	10.0	pseudo_transcript_0	0.20092870844042277	0.04373061660872715	10.0	10.0	pseudo_transcript_0	0.054693150046710666	0.13504715205732845	0.12615999999999997	0.24871581044248658	10.0	10.0	pseudo_transcript_0	0.02624948652341921	0.1826914306950742	10.0	10.0	pseudo_transcript_0	0.12353066321596563	-0.025192929133073055	10.0	10.0	pseudo_transcript_0	0.008086372793624398	0.06580361201025474	0.6101933333333333	0.24871581044248658	10.0	10.0	pseudo_transcript_0	0.04012666885310276	0.21197365402573812	10.0	10.0	pseudo_transcript_0	0.5283641428035699	0.017478729025736477	10.0	10.0	pseudo_transcript_0	0.03709237353096119	0.04934489654933433	0.9256866666666667	0.24871581044248658	10.0	10.0
pseudo_112	pseudo_transcript_0	0.9666842278098192	-0.0222537151644527	10.0	10.0	pseudo_transcript_0	0.45820130673608006	0.06374206794958709	10.0	10.0	pseudo_transcript_0	0.6189007686376181	0.057074940077250634	0.4632766666666666	0.4859752211267918	10.0	10.0	pseudo_transcript_0	0.7011664089408391	-0.14328599657218602	10.0	10.0	pseudo_transcript_0	0.9713195986044294	0.06246966322966931	10.0	10.0	pseudo_transcript_0	0.5030734749678417	-0.04040816667125835	0.7494766666666667	0.4859752211267918	10.0	10.0	pseudo_transcript_0	0.8143657853696871	-0.19164542291046394	10.0	10.0	pseudo_transcript_0	0.7702272574030622	0.021918266272547393	10.0	10.0	pseudo_transcript_0	0.30856612077102097	-0.12673304072367678	1.3520633333333334	0.4859752211267918	10.0	10.0
pseudo_113	pseudo_transcript_0	0.6713707269832377	0.1278469049019681	10.0	10.0	pseudo_transcript_0	0.19580882884708928	-0.0812852308227642	10.0	10.0	pseudo_transcript_0	0.8640736391430967	0.029968118480335038	-0.23652666666666664	0.3950891787223485	10.0	10.0	pseudo_transcript_0	0.1725600005954876	0.22977500858899166	10.0	10.0	pseudo_transcript_0	0.9129428382870173	0.05757991530060307	10.0	10.0	pseudo_transcript_0	0.17129494495124398	0.06032137475105581	0.6395033333333333	0.39428381089540154	10.0	10.0	pseudo_transcript_0	0.2003176322915503	0.1724582216083589	10.0	10.0	pseudo_transcript_0	0.8615796160983737	0.03143939713528115	10.0	10.0	pseudo_transcript_0	0.10495246290196941	0.03541500308848111	0.7864399999999999	0.39670289507428735	10.0	10.0
pseudo_114	pseudo_transcript_0	0.6982901896408258	0.050491671490516206	10.0	10.0	pseudo_transcript_0	0.6709563110386361	0.07447057536772281	10.0	10.0	pseudo_transcript_0	0.5241205490627103	0.03681473016511345	0.16542333333333328	0.013673693862114356	10.0	10.0	pseudo_transcript_0	0.9059628632088101	-0.17823951331337903	10.0	10.0	pseudo_transcript_0	0.7629818287416119	0.03013826320275831	10.0	10.0	pseudo_transcript_0	0.862553285857163	-0.10273377214083995	0.15686	0.013618445220671762	10.0	10.0	pseudo_transcript_0	0.8921804743097848	-0.16009703621019747	10.0	10.0	pseudo_transcript_0	0.809882353185444	-0.032126424496686276	10.0	10.0	pseudo_transcript_0	0.9994074148917436	-0.10631135244962132	-0.4175166666666666	0.013784785388033847	10.0	10.0
pseudo_115	pseudo_transcript_0	0.3136735422200355	-0.11033551089817256	10.0	10.0	pseudo_transcript_0	0.33167826224182495	0.17601333854908663	10.0	10.0	pseudo_transcript_0	0.1842943822858265	0.03338671219337345	0.3469633333333333	0.805856546309455	10.0	10.0	pseudo_transcript_0	0.41328814109171486	-0.2073028380557277	10.0	10.0	pseudo_transcript_0	0.313025703949801	0.07762292230661087	10.0	10.0	pseudo_transcript_0	0.8718274839151089	-0.08822850862608535	0.11890666666666667	0.8047342348890112	10.0	10.0	pseudo_transcript_0	0.15324180830468684	-0.10919481432787281	9.0	9.0	pseudo_transcript_0	0.2837504392191237	-0.033110993237150825	10.0	10.0	pseudo_transcript_0	0.9899992958319849	0.005809595659911071	0.28281	0.8081023670304899	9.0	9.0
pseudo_116	pseudo_transcript_0	0.8494779197216877	-0.11413441138386721	10.0	10.0	pseudo_transcript_0	0.03104744782136578	0.17438776515899776	10.0	10.0	pseudo_transcript_0	0.18722548007160478	0.026055465247739207	0.3170266666666666	0.30019082405594777	10.0	10.0	pseudo_transcript_0	0.46176601826752006	-0.1041225310933633	10.0	10.0	pseudo_transcript_0	0.030819225412062574	0.041896828959446485	10.0	10.0	pseudo_transcript_0	0.20537351756717692	-0.0806533697211461	0.5116466666666667	0.30019082405594777	10.0	10.0	pseudo_transcript_0	0.2421844622978736	-0.13965255801796594	10.0	10.0	pseudo_transcript_0	0.16061603986466366	0.05491990720048225	10.0	10.0	pseudo_transcript_0	0.7432680737677837	-0.09073126760708224	0.7983966666666666	0.3008677788490022	10.0	10.0
pseudo_117	pseudo_transcript_0	0.19438482108157562	0.10087262385774891	10.0	10.0	pseudo_transcript_0	0.19733465070621492	0.04850972292266931	10.0	10.0	pseudo_transcript_0	0.10808867666437921	0.15103437369634395	0.5295233333333335	0.7601949587856244	10.0	10.0	pseudo_transcript_0	0.7607451589211153	-0.05851332388516462	10.0	10.0	pseudo_transcript_0	0.9071257028803486	0.059071722409958595	10.0	10.0	pseudo_transcript_0	0.8291019077574846	0.056141254923911255	0.6728899999999999	0.7601949587856244	10.0	10.0	pseudo_transcript_0	0.5217215676188387	0.024683318099293722	10.0	10.0	pseudo_transcript_0	0.5497506511640057	0.05748008461149745	10.0	10.0	pseudo_transcript_0	0.3975917858723832	0.0703226965314226	1.3221833333333333	0.7579873859596167	10.0	10.0
